"assignmentKey","videoType","supportLang","targetOrBundle","contentScope","file","sha256","CJK text","technical status","visual review","approval"
"polyglot|home_kitchen_cooking_actions_a1_a2|TR|east_asia_core|69af08ca98ea|full","polyglot","TR","east_asia_core:ZH,JA,KO","full","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/polyglot-home_kitchen_cooking_actions_a1_a2-TR-east_asia_core-69af08ca98ea-full.jpg","98b2e92166aca02ac5b728bb7e1745aedec746894d9e6228c0d6c42b6daf0a8f","no","passed-render","APPROVED","APPROVED"
"ordinary|home_kitchen_cooking_actions_a1_a2|VI|RO","ordinary","VI","RO","","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/ordinary-home_kitchen_cooking_actions_a1_a2-VI-RO.jpg","fc1f9f52e717c29fc9532aa6fedacdd1bbb16425203a110b1908992b3c121c45","no","passed-render","APPROVED","APPROVED"
"ordinary|home_kitchen_cooking_actions_a1_a2|VI|RU","ordinary","VI","RU","","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/ordinary-home_kitchen_cooking_actions_a1_a2-VI-RU.jpg","a6f2fa3d9d3295d8800eba93dbfb1bd5127d63c1f2076af59101656ef3d0c20b","no","passed-render","APPROVED","APPROVED"
"ordinary|home_kitchen_cooking_actions_a1_a2|VI|SI","ordinary","VI","SI","","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/ordinary-home_kitchen_cooking_actions_a1_a2-VI-SI.jpg","0282b366ef8feb8175d3591a7498c716f4f1e5e910f33247767afc2e5e272148","no","passed-render","APPROVED","APPROVED"
"ordinary|home_kitchen_cooking_actions_a1_a2|VI|SK","ordinary","VI","SK","","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/ordinary-home_kitchen_cooking_actions_a1_a2-VI-SK.jpg","7fe2a5b06c775f21ab0cd53f9e59cdaad8ea2a3273c6c271a1337e09b7603cb9","no","passed-render","APPROVED","APPROVED"
"ordinary|home_kitchen_cooking_actions_a1_a2|VI|SL","ordinary","VI","SL","","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/ordinary-home_kitchen_cooking_actions_a1_a2-VI-SL.jpg","0716cfd000073cd6e3455db6ff9c9961d60c7c912741cdf01ea022b02a40476c","no","passed-render","APPROVED","APPROVED"
"polyglot|home_kitchen_cooking_actions_a1_a2|VI|east_asia_core|69af08ca98ea|full","polyglot","VI","east_asia_core:ZH,JA,KO","full","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/polyglot-home_kitchen_cooking_actions_a1_a2-VI-east_asia_core-69af08ca98ea-full.jpg","943e16e6c7354f6d7cf836e715462f4e5b79ae61a5f12439ac5e32c3185c8e37","no","passed-render","APPROVED","APPROVED"
"ordinary|home_kitchen_cooking_actions_a1_a2|ZH|IS","ordinary","ZH","IS","","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/ordinary-home_kitchen_cooking_actions_a1_a2-ZH-IS.jpg","3c1df2e8012ed78546d48ff4ccd4e737b150a26bac8a034f04fe0b2e7a32d669","yes","passed-render","APPROVED","APPROVED"
"ordinary|home_kitchen_cooking_actions_a1_a2|ZH|IT","ordinary","ZH","IT","","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/ordinary-home_kitchen_cooking_actions_a1_a2-ZH-IT.jpg","33fee264e74aa3413c0e76e2ab0c3301e5bf817861b06cdd9bcdf3b2c81f9064","yes","passed-render","APPROVED","APPROVED"
"ordinary|home_kitchen_cooking_actions_a1_a2|ZH|JA","ordinary","ZH","JA","","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/ordinary-home_kitchen_cooking_actions_a1_a2-ZH-JA.jpg","9c59b46aedd3642e3a3da0400abd52877ced03b3624f2fb1c8b672923069150a","yes","passed-render","APPROVED","APPROVED"
"ordinary|home_kitchen_cooking_actions_a1_a2|ZH|KA","ordinary","ZH","KA","","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/ordinary-home_kitchen_cooking_actions_a1_a2-ZH-KA.jpg","68cda4b155cbb41199f31d3aee521f9c8f020519e24898e56b89a3f6c0d327cd","yes","passed-render","APPROVED","APPROVED"
"ordinary|home_kitchen_cooking_actions_a1_a2|ZH|KK","ordinary","ZH","KK","","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/ordinary-home_kitchen_cooking_actions_a1_a2-ZH-KK.jpg","26f04ab3c2d38f1789725c1d50c89bc06146e68fc9d93c47f5fb928e2830ddff","yes","passed-render","APPROVED","APPROVED"
"polyglot|home_kitchen_cooking_actions_a1_a2|ZH|east_asia_core|e3f7fbb970b2|full","polyglot","ZH","east_asia_core:JA,KO,EN","full","data/youtube-cover-assets/yt-home_kitchen_cooking_actions_a1_a2-2026-07-17-1f69de69c851-precommit-ready/by-assignment/polyglot-home_kitchen_cooking_actions_a1_a2-ZH-east_asia_core-e3f7fbb970b2-full.jpg","dd4c0b6baecbfb699f40a8ff480c73af743b9696973b98673d28b9d0ccb7d506","yes","passed-render","APPROVED","APPROVED"
