hsk_key	source_word	simplified	SI	example_SI	TA	example_TA
1306:换乘	换乘	换乘	මාරු ගමන් කිරීම	ඊළඟ නැවතුමට යාමට භූගත දුම්රියට මාරු විය යුතුය.	மாற்றிச் செல்லுதல்	அடுத்த நிலையத்தை அடைய மெட்ரோவுக்கு மாற வேண்டும்.
1307:回复	回复	回复	පිළිතුරු දීම	කරුණාකර මගේ ඊමේල් පණිවිඩයට ඉක්මනින් පිළිතුරු දෙන්න.	பதில் அளித்தல்	என் மின்னஞ்சலுக்கு விரைவாக பதில் அளிக்கவும்.
1308:回信	回信	回信	පිළිතුරු ලිවීම; පිළිතුරු ලිපිය	ඔහු තවමත් පිළිතුරු ලියා නැත.	பதில் கடிதம் எழுதுதல்; பதில் கடிதம்	அவர் இன்னும் பதில் எழுதவில்லை.
1310:会员	会员	会员	සාමාජිකයා	සාමාජිකයන්ට අඩු මිල ටිකට්පත් මිලදී ගත හැක.	உறுப்பினர்	உறுப்பினர்கள் குறைந்த விலை டிக்கெட்டுகள் வாங்கலாம்.
1311:活	活	活	ජීවිතයෙන් යුත්; ජීවත් වීම	මෙම ගස තවමත් ජීවමානය.	உயிருடன்; வாழ்தல்	இந்த மரம் இன்னும் உயிருடன் உள்ளது.
1315:货	货	货	බඩු; භාණ්ඩ	මෙම භාණ්ඩ තොගය අද පැමිණියේය.	சரக்கு; பொருட்கள்	இந்த சரக்கு தொகுதி இன்று வந்தது.
1317:获奖	获奖	获奖	සම්මානයක් දිනා ගැනීම	ඔහු තරගයේදී සම්මානයක් දිනා ගත්තේය.	விருது வெல்லுதல்	அவர் போட்டியில் ஒரு விருது வென்றார்.
1318:获取	获取	获取	ලබා ගැනීම	ශිෂ්‍යයන්ට එයින් තොරතුරු ලබා ගත හැක.	பெறுதல்	மாணவர்கள் அதிலிருந்து தகவல் பெறலாம்.
1320:基本上	基本上	基本上	මූලික වශයෙන්	මෙම ප්‍රශ්නය මූලික වශයෙන් විසඳී ඇත.	அடிப்படையாக; பெரும்பாலும்	இந்த பிரச்சினை அடிப்படையாக தீர்க்கப்பட்டுள்ளது.
1327:既	既	既	දෙකම; නිසා	ඔහුට චීන භාෂාවත් ඉංග්‍රීසිත් කතා කළ හැක.	இரண்டும்; ஏனெனில்	அவர் சீனமும் ஆங்கிலமும் பேச முடியும்.
1336:加快	加快	加快	වේගවත් කිරීම	කරුණාකර වැඩ වේගය වැඩි කරන්න.	வேகப்படுத்துதல்	தயவுசெய்து வேலை வேகத்தை அதிகரிக்கவும்.
1337:加强	加强	加强	ශක්තිමත් කිරීම	පාසල ආරක්ෂක කළමනාකරණය ශක්තිමත් කළ යුතුය.	வலுப்படுத்துதல்	பள்ளி பாதுகாப்பு நிர்வாகத்தை வலுப்படுத்த வேண்டும்.
1338:加入	加入	加入	එක් වීම	ඔහු බාස්කට්බෝල් කණ්ඩායමට එක් වීමට කැමතියි.	சேர்தல்	அவர் கூடைப்பந்து அணியில் சேர விரும்புகிறார்.
1339:加上	加上	加上	එකතු කිරීම; සමඟ	සේවා ගාස්තුව එකතු කළ විට මුළුමනින් යුවාන් දෙසීයකි.	சேர்த்தால்; கூடுதலாக	சேவை கட்டணத்தையும் சேர்த்தால் மொத்தம் இருநூறு யுவான்.
1342:加油	加油	加油	උද්යෝගය දීම; ඉන්ධන එකතු කිරීම	පන්තියේ ළමයින් එකට කණ්ඩායම් සාමාජිකයන්ට උද්යෝගය දුන්හ.	உற்சாகப்படுத்துதல்; எரிபொருள் சேர்த்தல்	வகுப்புத் தோழர்கள் அணியினருக்காக ஒன்றாக உற்சாகம் அளித்தார்கள்.
1344:家长	家长	家长	දෙමාපියා; භාරකරු	පාසල හෙට දෙමාපිය රැස්වීමක් පවත්වයි.	பெற்றோர்; பாதுகாவலர்	பள்ளி நாளை பெற்றோர் கூட்டம் நடத்தும்.
1347:价钱	价钱	价钱	මිල	මෙම ඇඳුමේ මිල ඉහළ නැත.	விலை	இந்த உடையின் விலை அதிகமில்லை.
1348:假日	假日	假日	නිවාඩු දිනය	නිවාඩු දිනවල සාප්පු සංකීර්ණයේ ජනතාව බොහෝය.	விடுமுறை நாள்	விடுமுறை நாட்களில் வணிக வளாகத்தில் மக்கள் அதிகம்.
1349:减	减	减	අඩු කිරීම; අඩු කර ගැනීම	කරුණාකර සීනි අඩකින් අඩු කරන්න.	குறைத்தல்; கழித்தல்	தயவுசெய்து சர்க்கரையை பாதியாகக் குறைக்கவும்.
1350:减轻	减轻	减轻	අඩු කිරීම; සැහැල්ලු කිරීම	ව්‍යායාමය ආතතිය අඩු කළ හැක.	குறைப்பது; இலகுவாக்குதல்	உடற்பயிற்சி மன அழுத்தத்தை குறைக்கலாம்.
1353:健身房	健身房	健身房	ව්‍යායාම ශාලාව	ඔහු වැඩ අවසන් වූ පසු ව්‍යායාම ශාලාවට යයි.	உடற்பயிற்சி கூடம்	அவர் வேலை முடிந்த பிறகு உடற்பயிற்சி கூடத்துக்கு செல்கிறார்.
1355:江	江	江	විශාල ගඟ	මෙම ගඟ නගරයේ නැගෙනහිර කොටස හරහා ගලා යයි.	நதி	இந்த நதி நகரின் கிழக்கு பகுதி வழியாக ஓடுகிறது.
1356:将	将	将	ඉදිරියේදී; යන්නට නියමිත	ඔහු බෙයිජිං වෙත ඉගෙනීමට යනු ඇත.	போகிறது; செய்ய உள்ளது	அவர் படிக்க பெய்ஜிங்கிற்கு செல்லப் போகிறார்.
1358:将要	将要	将要	ඉක්මනින් සිදුවීමට නියමිත	දුම්රිය ඉක්මනින් ස්ථානයට ඇතුළු වීමට නියමිතය.	விரைவில் போகிறது	ரயில் நிலையத்திற்குள் நுழையப் போகிறது.
1359:奖	奖	奖	ත්‍යාගය; සම්මානය	ඔහු විශාල ත්‍යාගයක් ලබා ගත්තේය.	பரிசு; விருது	அவர் ஒரு பெரிய பரிசைப் பெற்றார்.
1361:奖学金	奖学金	奖学金	ශිෂ්‍යත්වය	ඇය ශිෂ්‍යත්වයක් ලබා ගත්තාය.	உதவித்தொகை	அவள் உதவித்தொகை பெற்றாள்.
1362:降	降	降	පහත වැටීම; අඩු කිරීම	උෂ්ණත්වය හදිසියේ බොහෝ අඩු විය.	குறைதல்; இறக்குதல்	வெப்பநிலை திடீரென மிகவும் குறைந்தது.
1364:降价	降价	降价	මිල අඩු කිරීම	මෙම දුරකථන මාදිලියේ මිල අඩු වීමට පටන් ගෙන ඇත.	விலை குறைத்தல்	இந்த கைபேசி மாடலின் விலை குறையத் தொடங்கியுள்ளது.
1366:降温	降温	降温	උෂ්ණත්වය අඩු වීම; සිසිල් වීම	හෙට උෂ්ණත්වය අඩු විය හැක.	வெப்பநிலை குறைதல்; குளிர்தல்	நாளை வெப்பநிலை குறையலாம்.
1369:交警	交警	交警	මාර්ග පොලිසිය	මාර්ග පොලිසිය සන්ධියේ ගමනාගමනය පාලනය කරයි.	போக்குவரத்து காவலர்	போக்குவரத்து காவலர் சந்திப்பில் போக்குவரத்தை வழிநடத்துகிறார்.
1374:教师	教师	教师	ගුරු	මෙම ගුරුතුමාට බොහෝ අත්දැකීම් ඇත.	ஆசிரியர்	இந்த ஆசிரியருக்கு மிகுந்த அனுபவம் உள்ளது.
1376:教学	教学	教学	ඉගැන්වීම	නව ඉගැන්වීමේ ක්‍රමය ඉතා ඵලදායීය.	கற்பித்தல்	புதிய கற்பித்தல் முறை மிகவும் பயனுள்ளதாக உள்ளது.
1378:叫作	叫作	叫作	ලෙස හැඳින්වීම	මෙම ස්ථානය නැගෙනහිර වැව ලෙස හැඳින්වේ.	என்று அழைக்கப்படுதல்	இந்த இடம் கிழக்கு ஏரி என்று அழைக்கப்படுகிறது.
1383:节假日	节假日	节假日	උත්සව සහ නිවාඩු දින	උත්සව නිවාඩු දිනවල ගමන් කරන විට ටිකට්පත් කලින් වෙන්කරවා ගත යුතුය.	விழா விடுமுறை நாட்கள்	விழா விடுமுறைகளில் பயணம் செய்யும்போது டிக்கெட்டுகளை முன்பே பதிவு செய்ய வேண்டும்.
1387:今后	今后	今后	මෙතැන් සිට	මෙතැන් සිට මම තවත් මහන්සි වී වැඩ කරමි.	இனிமேல்	இனிமேல் நான் இன்னும் கடினமாக முயற்சிப்பேன்.
1388:仅	仅	仅	පමණක්	මෙම ක්‍රියාකාරකම සාමාජිකයන්ට පමණක් විවෘතය.	மட்டும்	இந்த செயல்பாடு உறுப்பினர்களுக்கு மட்டும் திறந்துள்ளது.
1390:仅仅	仅仅	仅仅	පමණක්; හුදෙක්	ඔහුට ගත වූයේ විනාඩි දහයක් පමණි.	மட்டுமே; வெறும்	அவர் வெறும் பத்து நிமிடங்கள் மட்டுமே பயன்படுத்தினார்.
1392:进入	进入	进入	ඇතුළු වීම	කරුණාකර පෝළිමෙන් ශාලාවට ඇතුළු වන්න.	நுழைதல்	தயவுசெய்து வரிசையில் நின்று மண்டபத்திற்குள் நுழையுங்கள்.
1401:景点	景点	景点	දර්ශනීය ස්ථානය	මෙම දර්ශනීය ස්ථානය ඉතා ජනප්‍රියය.	சுற்றுலா இடம்	இந்த சுற்றுலா இடம் மிகவும் பிரபலமானது.
1402:景区	景区	景区	දර්ශනීය ප්‍රදේශය	දර්ශනීය ප්‍රදේශයේ දොරටුවේ සංචාරකයන් බොහෝ සිටිති.	சுற்றுலா பகுதி	சுற்றுலா பகுதியின் நுழைவாயிலில் பல சுற்றுலாப் பயணிகள் உள்ளனர்.
1408:就是	就是	就是	ඒකම; හරියටම	මෙය හරියටම මගේ පාසලයි.	அப்படியே; தானே	இதுதான் என் பள்ளி.
1411:举例	举例	举例	උදාහරණයක් දීම	ගුරුතුමා ඔහුගෙන් උදාහරණයක් දී පැහැදිලි කරන්නැයි ඉල්ලා සිටියේය.	உதாரணம் கூறுதல்	ஆசிரியர் அவரிடம் உதாரணம் கூறி விளக்கச் சொன்னார்.
1413:聚	聚	聚	එකතු වීම	මිතුරන් සති අන්තයේ එකට එකතු වෙති.	கூடுதல்	நண்பர்கள் வார இறுதியில் ஒன்றாக கூடுகிறார்கள்.
1414:聚餐	聚餐	聚餐	එකට ආහාර ගැනීම	අපි අද රාත්‍රියේ එකට ආහාර ගනිමු.	கூட்டு உணவு	நாங்கள் இன்று இரவு சேர்ந்து உணவு உண்ணப் போகிறோம்.
1418:剧院	剧院	剧院	නාට්‍ය ශාලාව	නාට්‍ය ශාලාවේ දොරටුව අසල මිනිසුන් බොහෝ පෝළිමේ සිටිති.	நாடக அரங்கு	நாடக அரங்கு நுழைவாயிலில் பலர் வரிசையில் நிற்கிறார்கள்.
1421:烤	烤	烤	පුළුස්සීම; බේක් කිරීම	ඔහු පාන් බේක් කරමින් සිටී.	வறுத்தல்; பேக் செய்தல்	அவர் ரொட்டியை பேக் செய்து கொண்டிருக்கிறார்.
1423:考生	考生	考生	විභාග අපේක්ෂකයා	විභාග අපේක්ෂකයන් හැඳුනුම්පත ගෙන එන්න ඕන.	தேர்வர்	தேர்வர்கள் அடையாள அட்டையை கட்டாயம் கொண்டு வர வேண்டும்.
1425:科技	科技	科技	විද්‍යාව සහ තාක්ෂණය	තාක්ෂණය ජීවිතය තවත් පහසු කරයි.	அறிவியல் மற்றும் தொழில்நுட்பம்	தொழில்நுட்பம் வாழ்க்கையை இன்னும் வசதியாக்குகிறது.
1427:咳	咳	咳	කැස්සීම	සෙම්ප්‍රතිශ්‍යාව හැදුණු පසු ඔහු දිගටම කැස්සයි.	இருமுதல்	சளி பிடித்ததிலிருந்து அவர் தொடர்ந்து இருமுகிறார்.
1432:客气	客气	客气	විනයශීලී; ආචාරශීලී	ඔබ ඉතාමත් ආචාරශීලීයි.	மரியாதையான	நீங்கள் மிகவும் மரியாதையாக இருக்கிறீர்கள்.
1433:课堂	课堂	课堂	පන්ති කාමරය; පන්තිය	පන්තියේදී සියලු දෙනාම ඉතා අවධානයෙන් සිටිති.	வகுப்பறை; வகுப்பு	வகுப்பில் அனைவரும் மிகவும் கவனமாக இருக்கிறார்கள்.
1440:口语	口语	口语	කථන භාෂාව	ඔහුගේ කථන චීන භාෂාව ඉක්මනින් දියුණු වෙමින් පවතී.	பேச்சு மொழி	அவரின் பேசும் சீனம் வேகமாக மேம்படுகிறது.
1442:快餐	快餐	快餐	වේග ආහාර	අපි දවල්ට වේග ආහාර කෑවෙමු.	விரைவு உணவு	மதியத்தில் நாங்கள் விரைவு உணவு சாப்பிட்டோம்.
1443:快递	快递	快递	වේග බෙදාහැරීම	මගේ වේග බෙදාහැරීම තවම පැමිණ නැත.	விரைவு அஞ்சல்; எக்ஸ்பிரஸ் டெலிவரி	என் விரைவு அஞ்சல் இன்னும் வரவில்லை.
1444:快速	快速	快速	වේගවත්	මෙය වේගවත් මාර්ගයකි.	விரைவான	இது ஒரு விரைவு வழி.
1448:垃圾	垃圾	垃圾	කසළ	කරුණාකර කසළ බඳුනට දමන්න.	குப்பை	தயவுசெய்து குப்பையை தொட்டிக்குள் போடுங்கள்.
1456:老家	老家	老家	උපන් ගම	වසන්ත උත්සවයේදී ඔහු උපන් ගමට ආපසු යයි.	சொந்த ஊர்	வசந்த விழாவில் அவர் சொந்த ஊருக்கு திரும்புகிறார்.
1457:老年	老年	老年	වృద్ధ වයස	වයෝවෘද්ධ අයටත් ව්‍යායාම අවශ්‍යය.	முதுமை; முதிய வயது	முதியவர்களுக்கும் உடற்பயிற்சி தேவை.
1458:老是	老是	老是	නිතරම; නැවත නැවත	ඔහු නිතරම යතුරු ගෙන එන්න අමතක කරයි.	எப்போதும்; மீண்டும் மீண்டும்	அவர் எப்போதும் சாவிகளை கொண்டு வர மறந்து விடுகிறார்.
1467:例子	例子	例子	උදාහරණය	ගුරුතුමා තවත් උදාහරණයක් දුන්නේය.	உதாரணம்	ஆசிரியர் இன்னொரு உதாரணம் கூறினார்.
1471:凉	凉	凉	සිසිල්	මෙම තේ කෝප්පය දැනටමත් සිසිල් වී ඇත.	குளிர்ந்த	இந்த தேநீர் கோப்பை ஏற்கனவே குளிர்ந்துவிட்டது.
1472:量	量	量	මැනීම	හෙදිය ළමයාගේ ශරීර උෂ්ණත්වය මැනීමට උදව් කළාය.	அளத்தல்	நர்ஸ் குழந்தையின் உடல் வெப்பநிலையை அளந்தார்.
1475:列	列	列	ලැයිස්තුගත කිරීම; පේළිය	කරුණාකර නම් ලැයිස්තුගත කරන්න.	பட்டியலிடுதல்; வரிசை	பெயர்களை பட்டியலிடுங்கள்.
1476:零下	零下	零下	ශූන්‍යයට පහළ	අද උදෑසන උෂ්ණත්වය ශූන්‍යයට පහළ අංශක පහකි.	பூஜ்யத்திற்கு கீழ்	இன்று காலை வெப்பநிலை பூஜ்யத்திற்கு கீழ் ஐந்து டிகிரி.
1477:零花钱	零花钱	零花钱	අතුරු මුදල්	ඔහු තම අතුරු මුදල් ඉතිරි කළේය.	சிறு செலவு பணம்	அவர் தன் சிறு செலவு பணத்தை சேமித்தார்.
1480:另	另	另	වෙනත්; වෙනම	කරුණාකර වෙනත් වේලාවක් තෝරන්න.	வேறு; தனியாக	தயவுசெய்து வேறு நேரத்தைத் தேர்ந்தெடுக்கவும்.
1483:流	流	流	ගලා යාම	කුඩා ගඟ ගමේ අයිනෙන් ගලා යයි.	ஓடுதல்	சிறிய ஆறு கிராமத்தின் ஓரமாக ஓடுகிறது.
1485:留下	留下	留下	තබා යාම; රැඳී සිටීම	කරුණාකර ඔබේ දුරකථන අංකය තබා යන්න.	விட்டு செல்லுதல்; தங்குதல்	தயவுசெய்து உங்கள் தொலைபேசி எண்ணை விட்டுச் செல்லுங்கள்.
1487:路过	路过	路过	පසුකර යාම	මම පොත් සාප්පුව පසුකර යන විට පොතක් මිලදී ගත්තෙමි.	கடந்து செல்லுதல்	நான் புத்தகக் கடையை கடந்து செல்லும்போது ஒரு புத்தகம் வாங்கினேன்.
1488:旅馆	旅馆	旅馆	හෝටලය; නවාතැන්පොළ	මෙම හෝටලය ස්ථානයට ඉතා ආසන්නය.	விடுதி; ஹோட்டல்	இந்த விடுதி நிலையத்துக்கு மிகவும் அருகில் உள்ளது.
1489:旅客	旅客	旅客	සංචාරකයා; මගියා	මගීන් ගුවන් යානයට නැගීමට පෝළිමේ සිටිති.	பயணி; சுற்றுலாப் பயணி	பயணிகள் ஏறுவதற்காக வரிசையில் நிற்கிறார்கள்.
1493:落	落	落	වැටීම	කොළ මාර්ගය මත වැටුණි.	விழுதல்	இலைகள் சாலையில் விழுந்தன.
1498:毛衣	毛衣	毛衣	ස්වෙටරය	මෙම ස්වෙටරය ඉතා උණුසුම්ය.	ஸ்வெட்டர்	இந்த ஸ்வெட்டர் மிகவும் சூடாக உள்ளது.
1500:美	美	美	ලස්සන	මෙහි දර්ශනය ඉතා ලස්සනය.	அழகான	இங்குள்ள காட்சி மிகவும் அழகாக உள்ளது.
1501:美好	美好	美好	ලස්සන; සුභ	සියලු දෙනා හොඳ ජීවිතයක් බලාපොරොත්තු වෙති.	அழகான; மகிழ்ச்சியான	அனைவரும் நல்ல வாழ்க்கையை விரும்புகிறார்கள்.
1502:美景	美景	美景	ලස්සන දර්ශනය	කන්දේ ලස්සන දර්ශනය අමතක කළ නොහැක.	அழகான காட்சி	மலையின் அழகான காட்சி மறக்க முடியாதது.
1504:美食	美食	美食	රසවත් ආහාර	මෙහි දේශීය රසවත් ආහාර බොහෝ ඇත.	சுவையான உணவு	இங்கு உள்ளூர் சுவையான உணவுகள் நிறைய உள்ளன.
1510:面试	面试	面试	සම්මුඛ පරීක්ෂණය	ඔහු හෙට උදෑසන සම්මුඛ පරීක්ෂණයකට සහභාගි වේ.	நேர்முகத் தேர்வு	அவர் நாளை காலை நேர்முகத் தேர்வில் பங்கேற்பார்.
1513:末	末	末	අවසානය	ජුනි මාසය අවසානයේ පාසල් නිවාඩු ආරම්භ වේ.	முடிவு	ஜூன் மாத இறுதியில் பள்ளி விடுமுறை தொடங்கும்.
1514:母女	母女	母女	මව සහ දුව	මෙම මව සහ දුව එකට සංචාරය කරති.	தாய் மற்றும் மகள்	இந்த தாயும் மகளும் சேர்ந்து பயணம் செய்கிறார்கள்.
1516:母子	母子	母子	මව සහ පුතා	මෙම මව සහ පුතා දකුණු කොටසේ ජීවත් වෙති.	தாய் மற்றும் மகன்	இந்த தாயும் மகனும் தெற்கு பகுதியில் வசிக்கிறார்கள்.
1519:目的地	目的地	目的地	ගමනාන්තය	අපගේ ගමනාන්තය බෙයිජිං ය.	இலக்கு இடம்	எங்கள் இலக்கு பெய்ஜிங்.
1522:南部	南部	南部	දකුණු කොටස	මෙම රටේ දකුණු කොටස ඉතා උණුසුම්ය.	தெற்கு பகுதி	இந்த நாட்டின் தெற்கு பகுதி மிகவும் சூடாக உள்ளது.
1524:男士	男士	男士	පුරුෂයා; මහත්මයා	පුරුෂ වැසිකිළිය වම් පැත්තේ ඇත.	ஆண்; நபர்	ஆண்கள் கழிப்பிடம் இடப்புறத்தில் உள்ளது.
1526:难忘	难忘	难忘	අමතක කළ නොහැකි	මෙම සංචාරය ඉතා අමතක කළ නොහැකි එකක් විය.	மறக்க முடியாத	இந்த பயணம் மிகவும் மறக்க முடியாதது.
1527:男性	男性	男性	පුරුෂ; පිරිමි	මෙම ක්‍රියාකාරකමට පුරුෂයන් සහ කාන්තාවන් දෙපාර්ශවයම සහභාගි විය හැක.	ஆண்; ஆண்பால்	இந்த செயல்பாட்டில் ஆண்களும் பெண்களும் பங்கேற்கலாம்.
1530:内心	内心	内心	අභ්‍යන්තර සිත; හැඟීම්	ඇත්තෙන්ම ඔහුගේ සිත තුළ ඉතා කලබලයක් ඇත.	உள்ளம்; உணர்வுகள்	உள்ளுக்குள் அவர் உண்மையில் மிகவும் பதட்டமாக இருக்கிறார்.
1531:能否	能否	能否	කළ හැකිද නැද්ද	කරුණාකර, කලින් ලියාපදිංචි විය හැකිද?	முடியுமா இல்லையா	முன்கூட்டியே பதிவு செய்ய முடியுமா என்று கேட்கலாமா?
1532:能够	能够	能够	හැකි වීම	ඔහුට ස්වාධීනව වැඩ අවසන් කළ හැක.	முடியுதல்	அவர் தனியாகவே வேலையை முடிக்க முடியும்.
1535:年底	年底	年底	වසර අවසානය	සමාගම වසර අවසානයේ සමූහ ආහාරයක් පවත්වයි.	ஆண்டின் இறுதி	நிறுவனம் ஆண்டின் இறுதியில் குழு விருந்து நடத்தும்.
1539:女性	女性	女性	කාන්තාව; ස්ත්‍රී	මෙම වෙළඳසැලේ කාන්තා පාරිභෝගිකයන් බොහෝ ඇත.	பெண்; பெண்மை	இந்த கடையில் பல பெண் வாடிக்கையாளர்கள் உள்ளனர்.
1543:排	排	排	පෝළිමට සිටීම; පේළිය	සියලු දෙනා දොර අසල පෝළිමේ සිටිති.	வரிசையில் நிற்றல்; வரிசை	அனைவரும் கதவின் அருகில் வரிசையில் நிற்கிறார்கள்.
1544:牌	牌	牌	පුවරුව; කාඩ්පත; වෙළඳ නාමය	දොර අසල පුවරුවේ ව්‍යාපාර වේලාවන් ලියා ඇත.	பலகை; அட்டை; பிராண்ட்	கதவின் அருகிலுள்ள பலகையில் திறந்திருக்கும் நேரம் எழுதப்பட்டுள்ளது.
1546:排球	排球	排球	වොලිබෝල්	අපි අද පස්වරුවේ වොලිබෝල් ක්‍රීඩා කරමු.	வாலிபால்	நாங்கள் இன்று பிற்பகல் வாலிபால் விளையாடுகிறோம்.
1547:牌子	牌子	牌子	වෙළඳ නාමය; පුවරුව	මෙම වෙළඳ නාමයේ බෑග් ඉතා ජනප්‍රියය.	பிராண்ட்; பலகை	இந்த பிராண்டின் பைகள் மிகவும் பிரபலமானவை.
1560:葡萄酒	葡萄酒	葡萄酒	වයින්	රාත්‍රී ආහාරයේදී ඔවුන් වයින් ටිකක් පානය කළහ.	வைன்	இரவு உணவில் அவர்கள் சிறிது வைன் குடித்தனர்.
1562:普通	普通	普通	සාමාන්‍ය	මෙය සාමාන්‍ය ආපනශාලාවකි.	சாதாரண	இது ஒரு சாதாரண உணவகம்.
1564:期	期	期	කාල පරිච්ඡේදය; අදියර	මෙම පාඨමාලාව අදියර තුනකට බෙදා ඇත.	காலம்; கட்டம்	இந்த பாடநெறி மூன்று கட்டங்களாக பிரிக்கப்பட்டுள்ளது.
1565:期末	期末	期末	වාර අවසානය	වාර අවසාන විභාගය ළඟට පැමිණේ.	காலாண்டு முடிவு	காலாண்டு முடிவு தேர்வு விரைவில் வருகிறது.
1566:期中	期中	期中	වාර මැද	වාර මැද විභාගය ලබන සතියේය.	இடைத் தேர்வு	இடைத் தேர்வு அடுத்த வாரம் உள்ளது.
1569:起到	起到	起到	භූමිකාවක් ඉටු කිරීම; බලපෑමක් ඇති කිරීම	මෙම ක්‍රියාකාරකම හොඳ බලපෑමක් ඇති කළේය.	பங்கு வகித்தல்; தாக்கம் ஏற்படுத்துதல்	இந்த செயல்பாடு நல்ல தாக்கத்தை ஏற்படுத்தியது.
1570:气	气	气	වායු; ගෑස්	බයිසිකල් ටයරයේ වායු නැත.	காற்று; வாயு	மிதிவண்டி டயரில் காற்று இல்லை.
1572:汽水	汽水	汽水	සෝඩා	ළමයින් සෝඩා පානය කිරීමට කැමතියි.	சோடா	குழந்தைகள் சோடா குடிக்க விரும்புகிறார்கள்.
1573:气温	气温	气温	වායු උෂ්ණත්වය	අද උෂ්ණත්වය ඊයේට වඩා ඉහළය.	காற்று வெப்பநிலை	இன்றைய வெப்பநிலை நேற்றையதை விட அதிகம்.
1574:千克	千克	千克	කිලෝග්‍රෑමය	මෙම සහල් බෑගය කිලෝග්‍රෑම් පහක් බරයි.	கிலோகிராம்	இந்த அரிசி பை ஐந்து கிலோகிராம் எடையுள்ளது.
1577:前方	前方	前方	ඉදිරිය	ඉදිරියේ මංසන්ධියක් ඇත.	முன்புறம்	முன்புறத்தில் ஒரு சந்திப்பு உள்ளது.
1578:前后	前后	前后	වටා; පෙර සහ පසු	රැස්වීමට මුළුමනින් පැය දෙකක් පමණ ගත විය.	சுமார்; முன்பும் பின்னும்	கூட்டம் மொத்தம் சுமார் இரண்டு மணி நேரம் எடுத்தது.
1579:强	强	强	ශක්තිමත්	මෙම කණ්ඩායම ඉතා ශක්තිමත්ය.	வலிமையான	இந்த அணி மிகவும் வலிமையானது.
1582:巧	巧	巧	අහම්බෙන් සිදු වූ; දක්ෂ	අහම්බයක් නේ, අපි නැවත හමු වුණා.	சம்பவச் சீர்மை; திறமையான	என்ன சம்பவச் சீர்மை, நாம் மீண்டும் சந்தித்தோம்.
1585:琴	琴	琴	සංගීත භාණ්ඩය	ඇය කුඩා කාලයේ සිට සංගීත භාණ්ඩයක් වාදනය කිරීමට ඉගෙන ගත්තාය.	இசைக்கருவி	அவள் சிறு வயதிலிருந்தே இசைக்கருவி வாசிக்க கற்றுக்கொண்டாள்.
1587:青年	青年	青年	යුවකයා; තරුණයා	බොහෝ තරුණයන් මෙම ක්‍රීඩාවට කැමතියි.	இளைஞர்	பல இளைஞர்கள் இந்த விளையாட்டை விரும்புகிறார்கள்.
1591:球队	球队	球队	ක්‍රීඩා කණ්ඩායම	මෙම කණ්ඩායමේ නව සාමාජිකයන් බොහෝ ඇත.	விளையாட்டு அணி	இந்த அணியில் பல புதிய உறுப்பினர்கள் உள்ளனர்.
1593:区	区	区	ප්‍රදේශය; දිස්ත්‍රික්කය	මෙම ප්‍රදේශයේ පාසල් බොහෝ ඇත.	மாவட்டம்; பகுதி	இந்த பகுதியில் பல பள்ளிகள் உள்ளன.
1596:取得	取得	取得	ලබා ගැනීම; ජයග්‍රහණය කිරීම	ඔහු හොඳ ප්‍රතිඵල ලබා ගත්තේය.	பெறுதல்; அடைதல்	அவர் நல்ல முடிவுகளை அடைந்தார்.
1598:全	全	全	සම්පූර්ණ; සියලු	සම්පූර්ණ පන්තියම තරගයට සහභාගි විය.	முழு; அனைத்தும்	முழு வகுப்பும் போட்டியில் பங்கேற்றது.
1600:全都	全都	全都	සියල්ලම	මෙම ප්‍රශ්න සියල්ලම විසඳී ඇත.	அனைத்தும்	இந்த பிரச்சினைகள் அனைத்தும் தீர்க்கப்பட்டுள்ளன.
1601:全球	全球	全球	ගෝලීය; සම්පූර්ණ ලෝකය	ලොව පුරා සංචාරකයන් මෙම දර්ශනීය ස්ථානයට කැමතියි.	உலகளாவிய; முழு உலகம்	உலகம் முழுவதிலிருந்தும் சுற்றுலாப் பயணிகள் இந்த இடத்தை விரும்புகிறார்கள்.
1602:全身	全身	全身	සම්පූර්ණ ශරීරය	දුවීමෙන් පසු ඔහුගේ සම්පූර්ණ ශරීරය දහඩියෙන් පිරී තිබුණි.	முழு உடல்	ஓடிய பிறகு அவரது முழு உடலும் வியர்வையால் நனைந்தது.
1603:缺	缺	缺	අඩුවීම; හිඟ වීම	අපට තව පුටුවක් අඩුයි.	குறைவு; இல்லாமை	நமக்கு இன்னும் ஒரு நாற்காலி குறைவு.
1611:人数	人数	人数	මිනිසුන් සංඛ්‍යාව	මෙම ක්‍රියාකාරකමේ මිනිසුන් සංඛ්‍යාව වැඩි නැත.	மக்களின் எண்ணிக்கை	இந்த செயல்பாட்டில் மக்களின் எண்ணிக்கை அதிகமில்லை.
1616:仍	仍	仍	තවමත්	ඔහු තවමත් චීන භාෂාව ඉගෙන ගනිමින් සිටී.	இன்னும்	அவர் இன்னும் சீன மொழி கற்றுக்கொண்டு இருக்கிறார்.
1622:入	入	入	ඇතුළු වීම	කරුණාකර දකුණු දොරෙන් ඇතුළු වන්න.	நுழைதல்	தயவுசெய்து தெற்கு கதவு வழியாக நுழையுங்கள்.
1624:入学	入学	入学	පාසලට ඇතුළත් වීම	ළමයා මෙම සැප්තැම්බර් මාසයේ පාසලට ඇතුළත් වේ.	பள்ளியில் சேருதல்	குழந்தை இந்த செப்டம்பரில் பள்ளியில் சேரும்.
