part_of_speech	source_lemma	display_ES	display_ES_419	article_ES	article_ES_419	gender	number_policy	verb_infinitive	verb_group	meaning_note	semantic_scene	topic_domain	example_ES	example_ES_419
noun	estufa	estufa	estufa	la	la	feminine	singular_default	not_applicable	not_applicable	stove or heater	heating appliance	home_city_travel_nature	La estufa calienta la sala.	La estufa calienta la sala.
noun	cuna	cuna	cuna	la	la	feminine	singular_default	not_applicable	not_applicable	crib	baby bed	home_city_travel_nature	La cuna está en el dormitorio.	La cuna está en el dormitorio.
noun	cesto	cesto	cesto	el	el	masculine	singular_default	not_applicable	not_applicable	basket	home container	home_city_travel_nature	El cesto está lleno.	El cesto está lleno.
noun	cubo	cubo	cubo	el	el	masculine	singular_default	not_applicable	not_applicable	bucket	cleaning object	home_city_travel_nature	El cubo tiene agua.	El cubo tiene agua.
noun	escoba	escoba	escoba	la	la	feminine	singular_default	not_applicable	not_applicable	broom	cleaning tool	home_city_travel_nature	La escoba está detrás de la puerta.	La escoba está detrás de la puerta.
noun	fregona	fregona	fregona	la	la	feminine	singular_default	not_applicable	not_applicable	mop	cleaning tool	home_city_travel_nature	La fregona está limpia.	La fregona está limpia.
noun	detergente	detergente	detergente	el	el	masculine	singular_default	not_applicable	not_applicable	detergent	cleaning product	home_city_travel_nature	El detergente está en la lavadora.	El detergente está en la lavadora.
noun	trastero	trastero	trastero	el	el	masculine	singular_default	not_applicable	not_applicable	storage room	storage place	home_city_travel_nature	El trastero está abajo.	El trastero está abajo.
noun	portero	portero	portero	el	el	masculine	singular_default	not_applicable	not_applicable	doorman	building worker	home_city_travel_nature	El portero abre el portal.	El portero abre el portal.
noun	vecindario	vecindario	vecindario	el	el	masculine	singular_default	not_applicable	not_applicable	neighborhood	local area	home_city_travel_nature	El vecindario es tranquilo.	El vecindario es tranquilo.
noun	barrio	barrio	barrio	el	el	masculine	singular_default	not_applicable	not_applicable	district or neighborhood	local area	home_city_travel_nature	El barrio tiene un parque.	El barrio tiene un parque.
noun	zona	zona	zona	la	la	feminine	singular_default	not_applicable	not_applicable	area or zone	city area	home_city_travel_nature	La zona es segura.	La zona es segura.
noun	señal	señal	señal	la	la	feminine	singular_default	not_applicable	not_applicable	sign	road sign	home_city_travel_nature	La señal está en la carretera.	La señal está en la carretera.
noun	cartel	cartel	cartel	el	el	masculine	singular_default	not_applicable	not_applicable	poster or sign	public sign	home_city_travel_nature	El cartel anuncia un concierto.	El cartel anuncia un concierto.
noun	carril	carril	carril	el	el	masculine	singular_default	not_applicable	not_applicable	lane	road lane	home_city_travel_nature	El carril está libre.	El carril está libre.
noun	curva	curva	curva	la	la	feminine	singular_default	not_applicable	not_applicable	curve	road curve	home_city_travel_nature	La curva es peligrosa.	La curva es peligrosa.
noun	rueda	rueda	rueda	la	la	feminine	singular_default	not_applicable	not_applicable	wheel	vehicle part	home_city_travel_nature	La rueda está rota.	La rueda está rota.
noun	motor	motor	motor	el	el	masculine	singular_default	not_applicable	not_applicable	engine	vehicle part	home_city_travel_nature	El motor no funciona.	El motor no funciona.
noun	camión	camión	camión	el	el	masculine	singular_default	not_applicable	not_applicable	truck	large vehicle	home_city_travel_nature	El camión lleva cajas.	El camión lleva cajas.
noun	motocicleta	motocicleta	motocicleta	la	la	feminine	singular_default	not_applicable	not_applicable	motorcycle	vehicle	home_city_travel_nature	La motocicleta está aparcada.	La motocicleta está aparcada.
noun	patinete	patinete	patinete	el	el	masculine	singular_default	not_applicable	not_applicable	scooter	small vehicle	home_city_travel_nature	El patinete es eléctrico.	El patinete es eléctrico.
noun	casco	casco	casco	el	el	masculine	singular_default	not_applicable	not_applicable	helmet	safety object	home_city_travel_nature	El casco protege la cabeza.	El casco protege la cabeza.
noun	vuelo	vuelo	vuelo	el	el	masculine	singular_default	not_applicable	not_applicable	flight	air travel	home_city_travel_nature	El vuelo sale a las seis.	El vuelo sale a las seis.
noun	llegada	llegada	llegada	la	la	feminine	singular_default	not_applicable	not_applicable	arrival	travel arrival	home_city_travel_nature	La llegada es a las ocho.	La llegada es a las ocho.
noun	embarque	embarque	embarque	el	el	masculine	singular_default	not_applicable	not_applicable	boarding	airport boarding	home_city_travel_nature	El embarque empieza pronto.	El embarque empieza pronto.
noun	destino	destino	destino	el	el	masculine	singular_default	not_applicable	not_applicable	destination	travel destination	home_city_travel_nature	El destino está lejos.	El destino está lejos.
noun	excursión	excursión	excursión	la	la	feminine	singular_default	not_applicable	not_applicable	excursion	short trip	home_city_travel_nature	La excursión dura un día.	La excursión dura un día.
noun	camping	camping	camping	el	el	masculine	singular_default	not_applicable	not_applicable	camping site	travel lodging	home_city_travel_nature	El camping está cerca del río.	El camping está cerca del río.
noun	desierto	desierto	desierto	el	el	masculine	singular_default	not_applicable	not_applicable	desert	natural place	home_city_travel_nature	El desierto es seco.	El desierto es seco.
noun	valle	valle	valle	el	el	masculine	singular_default	not_applicable	not_applicable	valley	natural place	home_city_travel_nature	El valle tiene un río.	El valle tiene un río.
noun	océano	océano	océano	el	el	masculine	singular_default	not_applicable	not_applicable	ocean	sea area	home_city_travel_nature	El océano es grande.	El océano es grande.
noun	planeta	planeta	planeta	el	el	masculine	singular_default	not_applicable	not_applicable	planet	space object	home_city_travel_nature	La Tierra es un planeta.	La Tierra es un planeta.
noun	luna	luna	luna	la	la	feminine	singular_default	not_applicable	not_applicable	moon	sky object	home_city_travel_nature	La luna está clara.	La luna está clara.
noun	estrella	estrella	estrella	la	la	feminine	singular_default	not_applicable	not_applicable	star	sky object	home_city_travel_nature	La estrella brilla en el cielo.	La estrella brilla en el cielo.
noun	trueno	trueno	trueno	el	el	masculine	singular_default	not_applicable	not_applicable	thunder	storm sound	home_city_travel_nature	El trueno suena fuerte.	El trueno suena fuerte.
noun	relámpago	relámpago	relámpago	el	el	masculine	singular_default	not_applicable	not_applicable	lightning	storm light	home_city_travel_nature	El relámpago ilumina la noche.	El relámpago ilumina la noche.
noun	fuego	fuego	fuego	el	el	masculine	singular_default	not_applicable	not_applicable	fire	hot flame	home_city_travel_nature	El fuego está apagado.	El fuego está apagado.
noun	humo	humo	humo	el	el	masculine	singular_default	not_applicable	not_applicable	smoke	smoke in air	home_city_travel_nature	El humo sale de la cocina.	El humo sale de la cocina.
noun	hierba	hierba	hierba	la	la	feminine	singular_default	not_applicable	not_applicable	grass	green ground	home_city_travel_nature	La hierba está mojada.	La hierba está mojada.
noun	insecto	insecto	insecto	el	el	masculine	singular_default	not_applicable	not_applicable	insect	small animal	home_city_travel_nature	El insecto está en la pared.	El insecto está en la pared.
noun	mosquito	mosquito	mosquito	el	el	masculine	singular_default	not_applicable	not_applicable	mosquito	small insect	home_city_travel_nature	El mosquito vuela cerca.	El mosquito vuela cerca.
noun	caballo	caballo	caballo	el	el	masculine	singular_default	not_applicable	not_applicable	horse	farm animal	home_city_travel_nature	El caballo corre en el campo.	El caballo corre en el campo.
noun	lenteja	lenteja	lenteja	la	la	feminine	singular_default	not_applicable	not_applicable	lentil	food ingredient	food_drink_shopping	La lenteja está en la sopa.	La lenteja está en la sopa.
noun	garbanzo	garbanzo	garbanzo	el	el	masculine	singular_default	not_applicable	not_applicable	chickpea	food ingredient	food_drink_shopping	El garbanzo está cocido.	El garbanzo está cocido.
noun	frijol	frijol	frijol	el	el	masculine	singular_default	not_applicable	not_applicable	bean	food ingredient	food_drink_shopping	El frijol está caliente.	El frijol está caliente.
noun	judía	judía	judía	la	la	feminine	singular_default	not_applicable	not_applicable	bean	food ingredient	food_drink_shopping	La judía está en la olla.	La judía está en la olla.
noun	atún	atún	atún	el	el	masculine	singular_default	not_applicable	not_applicable	tuna	fish food	food_drink_shopping	El atún está en la ensalada.	El atún está en la ensalada.
noun	bacalao	bacalao	bacalao	el	el	masculine	singular_default	not_applicable	not_applicable	cod	fish food	food_drink_shopping	El bacalao está salado.	El bacalao está salado.
noun	salmón	salmón	salmón	el	el	masculine	singular_default	not_applicable	not_applicable	salmon	fish food	food_drink_shopping	El salmón está fresco.	El salmón está fresco.
noun	ternera	ternera	ternera	la	la	feminine	singular_default	not_applicable	not_applicable	veal or beef	meat food	food_drink_shopping	La ternera está en el plato.	La ternera está en el plato.
noun	pavo	pavo	pavo	el	el	masculine	singular_default	not_applicable	not_applicable	turkey	meat food	food_drink_shopping	El pavo está en el horno.	El pavo está en el horno.
noun	cordero	cordero	cordero	el	el	masculine	singular_default	not_applicable	not_applicable	lamb	meat food	food_drink_shopping	El cordero está caliente.	El cordero está caliente.
noun	albóndiga	albóndiga	albóndiga	la	la	feminine	singular_default	not_applicable	not_applicable	meatball	food item	food_drink_shopping	La albóndiga tiene salsa.	La albóndiga tiene salsa.
noun	croqueta	croqueta	croqueta	la	la	feminine	singular_default	not_applicable	not_applicable	croquette	food item	food_drink_shopping	La croqueta está caliente.	La croqueta está caliente.
noun	empanada	empanada	empanada	la	la	feminine	singular_default	not_applicable	not_applicable	empanada	food item	food_drink_shopping	La empanada tiene carne.	La empanada tiene carne.
noun	sándwich	sándwich	sándwich	el	el	masculine	singular_default	not_applicable	not_applicable	sandwich	simple meal	food_drink_shopping	El sándwich tiene queso.	El sándwich tiene queso.
noun	tarta	tarta	tarta	la	la	feminine	singular_default	not_applicable	not_applicable	cake or tart	sweet food	food_drink_shopping	La tarta es de chocolate.	La tarta es de chocolate.
noun	pastel	pastel	pastel	el	el	masculine	singular_default	not_applicable	not_applicable	cake	sweet food	food_drink_shopping	El pastel está en la mesa.	El pastel está en la mesa.
noun	bizcocho	bizcocho	bizcocho	el	el	masculine	singular_default	not_applicable	not_applicable	sponge cake	sweet food	food_drink_shopping	El bizcocho está dulce.	El bizcocho está dulce.
noun	caramelo	caramelo	caramelo	el	el	masculine	singular_default	not_applicable	not_applicable	candy	sweet item	food_drink_shopping	El caramelo es pequeño.	El caramelo es pequeño.
noun	chicle	chicle	chicle	el	el	masculine	singular_default	not_applicable	not_applicable	chewing gum	sweet item	food_drink_shopping	El chicle está en el bolsillo.	El chicle está en el bolsillo.
noun	limonada	limonada	limonada	la	la	feminine	singular_default	not_applicable	not_applicable	lemonade	cold drink	food_drink_shopping	La limonada está fría.	La limonada está fría.
noun	refresco	refresco	refresco	el	el	masculine	singular_default	not_applicable	not_applicable	soft drink	cold drink	food_drink_shopping	El refresco tiene hielo.	El refresco tiene hielo.
noun	cerveza	cerveza	cerveza	la	la	feminine	singular_default	not_applicable	not_applicable	beer	drink	food_drink_shopping	La cerveza está fría.	La cerveza está fría.
noun	vino	vino	vino	el	el	masculine	singular_default	not_applicable	not_applicable	wine	drink	food_drink_shopping	El vino está en la copa.	El vino está en la copa.
noun	sidra	sidra	sidra	la	la	feminine	singular_default	not_applicable	not_applicable	cider	drink	food_drink_shopping	La sidra está en la botella.	La sidra está en la botella.
noun	nata	nata	nata	la	la	feminine	singular_default	not_applicable	not_applicable	cream	dairy food	food_drink_shopping	La nata está en el postre.	La nata está en el postre.
noun	yema	yema	yema	la	la	feminine	singular_default	not_applicable	not_applicable	egg yolk	egg part	food_drink_shopping	La yema es amarilla.	La yema es amarilla.
noun	clara	clara	clara	la	la	feminine	singular_default	not_applicable	not_applicable	egg white	egg part	food_drink_shopping	La clara está en el vaso.	La clara está en el vaso.
noun	masa	masa	masa	la	la	feminine	singular_default	not_applicable	not_applicable	dough	cooking ingredient	food_drink_shopping	La masa está en la mesa.	La masa está en la mesa.
noun	fideo	fideo	fideo	el	el	masculine	singular_default	not_applicable	not_applicable	noodle	food item	food_drink_shopping	El fideo está en la sopa.	El fideo está en la sopa.
noun	caldo	caldo	caldo	el	el	masculine	singular_default	not_applicable	not_applicable	broth	food liquid	food_drink_shopping	El caldo está caliente.	El caldo está caliente.
noun	aperitivo	aperitivo	aperitivo	el	el	masculine	singular_default	not_applicable	not_applicable	appetizer	small food	food_drink_shopping	El aperitivo llega primero.	El aperitivo llega primero.
noun	aceituna	aceituna	aceituna	la	la	feminine	singular_default	not_applicable	not_applicable	olive	food item	food_drink_shopping	La aceituna está en la tapa.	La aceituna está en la tapa.
noun	aguacate	aguacate	aguacate	el	el	masculine	singular_default	not_applicable	not_applicable	avocado	fruit food	food_drink_shopping	El aguacate está maduro.	El aguacate está maduro.
noun	coco	coco	coco	el	el	masculine	singular_default	not_applicable	not_applicable	coconut	fruit food	food_drink_shopping	El coco está abierto.	El coco está abierto.
noun	papaya	papaya	papaya	la	la	feminine	singular_default	not_applicable	not_applicable	papaya	fruit food	food_drink_shopping	La papaya está dulce.	La papaya está dulce.
verb	saludar	saludar	saludar	not_applicable	not_applicable	not_applicable	not_applicable	saludar	-ar	to greet	greeting someone	core_verbs_part004	Saludo a mi vecino.	Saludo a mi vecino.
verb	despedirse	despedirse	despedirse	not_applicable	not_applicable	not_applicable	not_applicable	despedirse	irregular	to say goodbye	leaving someone	core_verbs_part004	Me despido en la puerta.	Me despido en la puerta.
verb	disculparse	disculparse	disculparse	not_applicable	not_applicable	not_applicable	not_applicable	disculparse	-ar	to apologize	saying sorry	core_verbs_part004	Me disculpo por llegar tarde.	Me disculpo por llegar tarde.
verb	agradecer	agradecer	agradecer	not_applicable	not_applicable	not_applicable	not_applicable	agradecer	irregular	to thank	thanking someone	core_verbs_part004	Agradezco la ayuda.	Agradezco la ayuda.
verb	intentar	intentar	intentar	not_applicable	not_applicable	not_applicable	not_applicable	intentar	-ar	to try	trying an action	core_verbs_part004	Intento hablar despacio.	Intento hablar despacio.
verb	decidir	decidir	decidir	not_applicable	not_applicable	not_applicable	not_applicable	decidir	-ir	to decide	choosing a plan	core_verbs_part004	Decido viajar mañana.	Decido viajar mañana.
verb	comprobar	comprobar	comprobar	not_applicable	not_applicable	not_applicable	not_applicable	comprobar	irregular	to check	checking a fact	core_verbs_part004	Compruebo la dirección.	Compruebo la dirección.
verb	comparar	comparar	comparar	not_applicable	not_applicable	not_applicable	not_applicable	comparar	-ar	to compare	comparing prices	core_verbs_part004	Comparo dos precios.	Comparo dos precios.
verb	utilizar	utilizar	utilizar	not_applicable	not_applicable	not_applicable	not_applicable	utilizar	-ar	to use	using a tool	core_verbs_part004	Utilizo el teclado.	Utilizo el teclado.
verb	funcionar	funcionar	funcionar	not_applicable	not_applicable	not_applicable	not_applicable	funcionar	-ar	to work or function	device working	core_verbs_part004	La impresora funciona bien.	La impresora funciona bien.
verb	costar	costar	costar	not_applicable	not_applicable	not_applicable	not_applicable	costar	irregular	to cost	price	core_verbs_part004	El billete cuesta poco.	El billete cuesta poco.
verb	medir	medir	medir	not_applicable	not_applicable	not_applicable	not_applicable	medir	irregular	to measure	measuring size	core_verbs_part004	Mido la mesa con la regla.	Mido la mesa con la regla.
verb	pesar	pesar	pesar	not_applicable	not_applicable	not_applicable	not_applicable	pesar	-ar	to weigh	weighing food	core_verbs_part004	Peso la fruta en la tienda.	Peso la fruta en la tienda.
verb	faltar	faltar	faltar	not_applicable	not_applicable	not_applicable	not_applicable	faltar	-ar	to be missing	missing item	core_verbs_part004	Falta una silla.	Falta una silla.
verb	sobrar	sobrar	sobrar	not_applicable	not_applicable	not_applicable	not_applicable	sobrar	-ar	to be left over	extra amount	core_verbs_part004	Sobra un poco de arroz.	Sobra un poco de arroz.
verb	organizar	organizar	organizar	not_applicable	not_applicable	not_applicable	not_applicable	organizar	-ar	to organize	organizing a plan	core_verbs_part004	Organizo la reunión.	Organizo la reunión.
verb	planear	planear	planear	not_applicable	not_applicable	not_applicable	not_applicable	planear	-ar	to plan	planning travel	core_verbs_part004	Planeo una excursión.	Planeo una excursión.
verb	revisar	revisar	revisar	not_applicable	not_applicable	not_applicable	not_applicable	revisar	-ar	to review or check	checking a document	core_verbs_part004	Reviso el contrato.	Reviso el contrato.
verb	traducir	traducir	traducir	not_applicable	not_applicable	not_applicable	not_applicable	traducir	irregular	to translate	translating a word	core_verbs_part004	Traduzco una frase.	Traduzco una frase.
verb	pronunciar	pronunciar	pronunciar	not_applicable	not_applicable	not_applicable	not_applicable	pronunciar	-ar	to pronounce	pronouncing a word	core_verbs_part004	Pronuncio la palabra despacio.	Pronuncio la palabra despacio.
verb	deletrear	deletrear	deletrear	not_applicable	not_applicable	not_applicable	not_applicable	deletrear	-ar	to spell	spelling a name	core_verbs_part004	Deletreo mi apellido.	Deletreo mi apellido.
verb	mejorar	mejorar	mejorar	not_applicable	not_applicable	not_applicable	not_applicable	mejorar	-ar	to improve	getting better	core_verbs_part004	Mejoro mi español cada día.	Mejoro mi español cada día.
verb	empeorar	empeorar	empeorar	not_applicable	not_applicable	not_applicable	not_applicable	empeorar	-ar	to get worse	worse situation	core_verbs_part004	El tiempo empeora por la tarde.	El tiempo empeora por la tarde.
verb	molestar	molestar	molestar	not_applicable	not_applicable	not_applicable	not_applicable	molestar	-ar	to bother	annoying sound	core_verbs_part004	El ruido molesta a mi familia.	El ruido molesta a mi familia.
verb	prestar	prestar	prestar	not_applicable	not_applicable	not_applicable	not_applicable	prestar	-ar	to lend	lending an object	core_verbs_part004	Presto mi lápiz a Ana.	Presto mi lápiz a Ana.
verb	devolver	devolver	devolver	not_applicable	not_applicable	not_applicable	not_applicable	devolver	irregular	to return	returning an object	core_verbs_part004	Devuelvo el libro mañana.	Devuelvo el libro mañana.
verb	recoger	recoger	recoger	not_applicable	not_applicable	not_applicable	not_applicable	recoger	irregular	to pick up	collecting an object	core_verbs_part004	Recojo la ropa limpia.	Recojo la ropa limpia.
verb	tirar	tirar	tirar	not_applicable	not_applicable	not_applicable	not_applicable	tirar	-ar	to throw away or pull	throwing trash	core_verbs_part004	Tiro la basura en la papelera.	Tiro la basura en la papelera.
verb	empujar	empujar	empujar	not_applicable	not_applicable	not_applicable	not_applicable	empujar	-ar	to push	pushing a door	core_verbs_part004	Empujo la puerta despacio.	Empujo la puerta despacio.
verb	apretar	apretar	apretar	not_applicable	not_applicable	not_applicable	not_applicable	apretar	irregular	to press	pressing a button	core_verbs_part004	Aprieto el botón.	Aprieto el botón.
verb	encender	encender	encender	not_applicable	not_applicable	not_applicable	not_applicable	encender	irregular	to turn on	turning on a device	core_verbs_part004	Enciendo la luz.	Enciendo la luz.
verb	apagar	apagar	apagar	not_applicable	not_applicable	not_applicable	not_applicable	apagar	-ar	to turn off	turning off a device	core_verbs_part004	Apago la televisión.	Apago la televisión.
verb	conectar	conectar	conectar	not_applicable	not_applicable	not_applicable	not_applicable	conectar	-ar	to connect	connecting a cable	core_verbs_part004	Conecto el cable al ordenador.	Conecto el cable al ordenador.
verb	desconectar	desconectar	desconectar	not_applicable	not_applicable	not_applicable	not_applicable	desconectar	-ar	to disconnect	disconnecting a cable	core_verbs_part004	Desconecto el cargador.	Desconecto el cargador.
verb	imprimir	imprimir	imprimir	not_applicable	not_applicable	not_applicable	not_applicable	imprimir	-ir	to print	printing a document	core_verbs_part004	Imprimo el documento.	Imprimo el documento.
verb	copiar	copiar	copiar	not_applicable	not_applicable	not_applicable	not_applicable	copiar	-ar	to copy	copying text	core_verbs_part004	Copio la frase en el cuaderno.	Copio la frase en el cuaderno.
verb	pegar	pegar	pegar	not_applicable	not_applicable	not_applicable	not_applicable	pegar	-ar	to paste or stick	pasting text	core_verbs_part004	Pego el texto en la página.	Pego el texto en la página.
verb	descargar	descargar	descargar	not_applicable	not_applicable	not_applicable	not_applicable	descargar	-ar	to download	downloading a file	core_verbs_part004	Descargo el archivo.	Descargo el archivo.
verb	cargar	cargar	cargar	not_applicable	not_applicable	not_applicable	not_applicable	cargar	-ar	to charge or load	charging a device	core_verbs_part004	Cargo el móvil por la noche.	Cargo el móvil por la noche.
verb	navegar	navegar	navegar	not_applicable	not_applicable	not_applicable	not_applicable	navegar	-ar	to browse or sail	using the internet	core_verbs_part004	Navego por internet.	Navego por internet.
adjective	amable	amable	amable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	kind	kind person	adjectives_part004	La vendedora es amable.	La vendedora es amable.
adjective	simpático	simpático	simpático	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	nice or friendly	friendly person	adjectives_part004	El taxista es simpático.	El taxista es simpático.
adjective	antipático	antipático	antipático	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	unfriendly	unfriendly person	adjectives_part004	El camarero parece antipático.	El camarero parece antipático.
adjective	agradable	agradable	agradable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	pleasant	pleasant place	adjectives_part004	El barrio es agradable.	El barrio es agradable.
adjective	desagradable	desagradable	desagradable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	unpleasant	unpleasant smell	adjectives_part004	El olor es desagradable.	El olor es desagradable.
adjective	educado	educado	educado	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	polite	polite person	adjectives_part004	El niño es educado.	El niño es educado.
adjective	maleducado	maleducado	maleducado	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	rude	rude person	adjectives_part004	El cliente es maleducado.	El cliente es maleducado.
adjective	puntual	puntual	puntual	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	punctual	arriving on time	adjectives_part004	La doctora es puntual.	La doctora es puntual.
adjective	impuntual	impuntual	impuntual	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	late or unpunctual	arriving late	adjectives_part004	El estudiante es impuntual.	El estudiante es impuntual.
adjective	roto	roto	roto	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	broken	broken object	adjectives_part004	El vaso está roto.	El vaso está roto.
adjective	mojado	mojado	mojado	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	wet	wet clothing	adjectives_part004	El guante está mojado.	El guante está mojado.
adjective	seco	seco	seco	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	dry	dry object	adjectives_part004	El suelo está seco.	El suelo está seco.
adjective	húmedo	húmedo	húmedo	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	damp	damp towel	adjectives_part004	La toalla está húmeda.	La toalla está húmeda.
adjective	estrecho	estrecho	estrecho	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	narrow	narrow street	adjectives_part004	La calle es estrecha.	La calle es estrecha.
adjective	ancho	ancho	ancho	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	wide	wide road	adjectives_part004	La carretera es ancha.	La carretera es ancha.
adjective	profundo	profundo	profundo	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	deep	deep water	adjectives_part004	El lago es profundo.	El lago es profundo.
