part_of_speech	source_lemma	display_ES	display_ES_419	article_ES	article_ES_419	gender	number_policy	verb_infinitive	verb_group	meaning_note	semantic_scene	topic_domain	example_ES	example_ES_419
adjective	crujiente	crujiente	crujiente	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	Making a loud crisp sound when eaten	food_texture_adjective	ordinary_reuse_part006_meals_taste	La zanahoria está crujiente.	La zanahoria está crujiente.
adjective	descafeinado	descafeinado	descafeinado	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	A caffeine-free coffee or drink option	cafe_drink_option	ordinary_reuse_part006_restaurant	La etiqueta de descafeinado está en la taza.	La etiqueta de descafeinado está en la taza.
pronoun	la	la	la	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	Third-person singular feminine object pronoun for a female person, not the possessive determiner	object_pronoun	ordinary_reuse_part006_pronouns_people	Yo la veo hoy.	Yo la veo hoy.
pronoun	lo	lo	lo	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	Third-person singular masculine object pronoun for a male person	object_pronoun	ordinary_reuse_part006_pronouns_people	Yo lo veo afuera.	Yo lo veo afuera.
pronoun	me	me	me	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	First-person singular object pronoun for the speaker	object_pronoun	ordinary_reuse_part006_pronouns_people	Tú me ves ahora.	Tú me ves ahora.
pronoun	eso	eso	eso	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	Third-person singular neutral pronoun for a thing or animal in a simple scene	personal_pronoun	ordinary_reuse_part006_pronouns_people	Eso está en la mesa.	Eso está en la mesa.
pronoun	los	los	los	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	Third-person plural object pronoun for more than one person or thing	object_pronoun	ordinary_reuse_part006_pronouns_people	Yo los conozco bien.	Yo los conozco bien.
pronoun	nos	nos	nos	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	First-person plural object pronoun for the speaker and at least one other person	object_pronoun	ordinary_reuse_part006_pronouns_people	Tú nos ves ahora.	Tú nos ves ahora.
pronoun	todos	todos	todos	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	Indefinite pronoun meaning all people in a group	indefinite_person_pronoun	ordinary_reuse_part006_pronouns_people	Todos están en la habitación.	Todos están en la habitación.
determiner	cuál	cuál	cuál	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	Interrogative determiner asking someone to choose from a known set	question_word	ordinary_reuse_part006_question_words	¿Cuál taza es tuya?	¿Cuál taza es tuya?
determiner	nuestra	nuestra	nuestra	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	Possessive determiner showing something belongs to the speaker and at least one other person	possessive_determiner	ordinary_reuse_part006_pronouns_people	Nuestra habitación está arriba.	Nuestra habitación está arriba.
phrase	cuál	cuál	cuál	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	Interrogative expression asking for one choice from a known set	interrogative_expression	ordinary_reuse_part006_question_words	¿Cuál es tu asiento?	¿Cuál es tu asiento?
phrase	cuánto	cuánto	cuánto	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	Interrogative expression asking for an amount, not a price in this deck	interrogative_expression	ordinary_reuse_part006_question_words	¿Cuánta agua hay en la botella?	¿Cuánta agua hay en la botella?
phrase	cuántos	cuántos	cuántos	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	Interrogative expression asking for a countable number	interrogative_expression	ordinary_reuse_part006_question_words	¿Cuántas sillas hay en la habitación?	¿Cuántas sillas hay en el cuarto?
noun	aliño	aliño	aderezo para ensalada	el	el	masculine	singular_default	not_applicable	not_applicable	A sauce used on salad	dressing_dip	ordinary_reuse_part006_fast_food	El aliño está en la botella.	El aderezo para ensalada está en la botella.
noun	requesón	requesón	queso cottage	el	el	masculine	singular_default	not_applicable	not_applicable	A soft white cheese	dairy_food	ordinary_reuse_part006_protein_dairy	El requesón está en el cuenco.	El queso cottage está en el tazón.
noun	té latte	té latte	latte de té	el	el	masculine	singular_default	not_applicable	not_applicable	Tea mixed with steamed milk	beverage	ordinary_reuse_part006_beverages	El té latte está en el mostrador.	El latte de té está en el mostrador.
noun	té negro	té negro	té negro	el	el	masculine	singular_default	not_applicable	not_applicable	Tea made from black tea leaves	beverage_tea_type_noun	ordinary_reuse_part006_beverages	El té negro está en la taza.	El té negro está en la taza.
noun	té verde	té verde	té verde	el	el	masculine	singular_default	not_applicable	not_applicable	Tea made from green tea leaves	beverage_tea_type_noun	ordinary_reuse_part006_beverages	El té verde está caliente.	El té verde está caliente.
noun	café solo	café solo	café negro	el	el	masculine	singular_default	not_applicable	not_applicable	Coffee without milk	beverage	ordinary_reuse_part006_beverages	El café solo está caliente.	El café negro está caliente.
noun	cold brew	cold brew	cold brew	el	el	masculine	singular_default	not_applicable	not_applicable	Coffee brewed cold	beverage	ordinary_reuse_part006_beverages	El cold brew está en la botella.	El cold brew está en la botella.
noun	sin hielo	sin hielo	sin hielo	la	la	masculine	singular_default	not_applicable	not_applicable	A drink option with no ice	cafe_drink_option	ordinary_reuse_part006_restaurant	La etiqueta dice sin hielo.	La etiqueta dice sin hielo.
noun	té blanco	té blanco	té blanco	el	el	masculine	singular_default	not_applicable	not_applicable	A light tea made from young tea leaves	beverage	ordinary_reuse_part006_beverages	El té blanco está en la taza.	El té blanco está en la taza.
noun	té helado	té helado	té helado	el	el	masculine	singular_default	not_applicable	not_applicable	Cold tea with ice	beverage_cold_drink_noun	ordinary_reuse_part006_beverages	El té helado está en el vaso.	El té helado está en el vaso.
noun	té matcha	té matcha	matcha	el	el	masculine	singular_default	not_applicable	not_applicable	A green tea drink made with powdered tea	beverage	ordinary_reuse_part006_beverages	El té matcha está en el cuenco.	El matcha está en el tazón.
noun	té oolong	té oolong	té oolong	el	el	masculine	singular_default	not_applicable	not_applicable	A partly oxidized tea	beverage	ordinary_reuse_part006_beverages	El té oolong está en la bandeja.	El té oolong está en la bandeja.
noun	café latte	café latte	latte	el	el	masculine	singular_default	not_applicable	not_applicable	Coffee with steamed milk	beverage	ordinary_reuse_part006_beverages	El café latte está en la taza.	El latte está en la taza.
noun	café lungo	café lungo	café lungo	el	el	masculine	singular_default	not_applicable	not_applicable	A longer espresso	beverage	ordinary_reuse_part006_beverages	El café lungo está en la taza.	El café lungo está en la taza.
noun	café turco	café turco	café turco	el	el	masculine	singular_default	not_applicable	not_applicable	Strong coffee prepared in a Turkish style	beverage	ordinary_reuse_part006_beverages	El café turco está en la taza pequeña.	El café turco está en la taza pequeña.
noun	flat white	flat white	flat white	el	el	masculine	singular_default	not_applicable	not_applicable	Coffee with steamed milk and little foam	beverage	ordinary_reuse_part006_beverages	El flat white está en la taza.	El flat white está en la taza.
noun	poco hielo	poco hielo	hielo ligero	la	la	masculine	singular_default	not_applicable	not_applicable	Less ice than usual in a drink	cafe_drink_option	ordinary_reuse_part006_restaurant	La opción de poco hielo está en la taza.	La opción de hielo ligero está en la taza.
noun	sin azúcar	sin azúcar	sin azúcar	la	la	masculine	singular_default	not_applicable	not_applicable	A drink option without sugar	cafe_drink_option	ordinary_reuse_part006_restaurant	La etiqueta dice sin azúcar.	La etiqueta dice sin azúcar.
noun	yerba mate	yerba mate	yerba mate	la	la	feminine	singular_default	not_applicable	not_applicable	A hot drink made from mate leaves	beverage	ordinary_reuse_part006_beverages	La yerba mate está en la taza.	La yerba mate está en el recipiente.
noun	agua tónica	agua tónica	agua tónica	el	el	feminine	singular_default	not_applicable	not_applicable	A bitter fizzy drink	beverage	ordinary_reuse_part006_beverages	El agua tónica está en el vaso.	El agua tónica está en el vaso.
noun	bebida fría	bebida fría	bebida fría	la	la	feminine	singular_default	not_applicable	not_applicable	A drink served cold	beverage_temperature_category_noun	ordinary_reuse_part006_beverages	La bebida fría está en la bandeja.	La bebida fría está en la bandeja.
noun	café helado	café helado	café helado	el	el	masculine	singular_default	not_applicable	not_applicable	Cold coffee with ice	beverage_cold_drink_noun	ordinary_reuse_part006_beverages	El café helado está en la barra.	El café helado está en la barra.
noun	crema agria	crema agria	crema agria	la	la	feminine	singular_default	not_applicable	not_applicable	A thick sour dairy food	dairy_food	ordinary_reuse_part006_protein_dairy	La crema agria está en el cuenco.	La crema agria está en el tazón.
noun	masala chai	masala chai	masala chai	el	el	masculine	singular_default	not_applicable	not_applicable	Spiced Indian tea with milk	beverage	ordinary_reuse_part006_beverages	El masala chai está en la bandeja.	El masala chai está en la bandeja.
noun	moca blanco	moca blanco	moka blanco	el	el	masculine	singular_default	not_applicable	not_applicable	Coffee with white chocolate flavor	beverage	ordinary_reuse_part006_beverages	El moca blanco está en la taza.	El moka blanco está en la taza.
noun	moca helado	moca helado	moka helado	el	el	masculine	singular_default	not_applicable	not_applicable	A cold mocha with ice	beverage	ordinary_reuse_part006_beverages	El moca helado está en el vaso.	El moka helado está en el vaso.
noun	pollo frito	pollo frito	pollo frito	el	el	masculine	singular_default	not_applicable	not_applicable	Chicken cooked in hot oil, often served as fast food	fast_food_main_item	ordinary_reuse_part006_fast_food	El pollo frito está en la bandeja.	El pollo frito está en la bandeja.
noun	queso crema	queso crema	queso crema	el	el	masculine	singular_default	not_applicable	not_applicable	A soft spreadable cheese	dairy_food	ordinary_reuse_part006_protein_dairy	El queso crema está sobre el pan.	El queso crema está sobre el pan.
noun	queso extra	queso extra	queso extra	el	el	masculine	singular_default	not_applicable	not_applicable	Additional cheese added to food	food_extra	ordinary_reuse_part006_fast_food	El queso extra está sobre la hamburguesa.	El queso extra está sobre la hamburguesa.
noun	té con miel	té con miel	té con miel	el	el	masculine	singular_default	not_applicable	not_applicable	Tea served with honey	beverage	ordinary_reuse_part006_beverages	El té con miel está templado.	El té con miel está tibio.
noun	té de menta	té de menta	té de menta	el	el	masculine	singular_default	not_applicable	not_applicable	Tea or herbal tea with mint	beverage	ordinary_reuse_part006_beverages	El té de menta está caliente.	El té de menta está caliente.
noun	zumo de uva	zumo de uva	jugo de uva	el	el	masculine	singular_default	not_applicable	not_applicable	Juice made from grapes	beverage	ordinary_reuse_part006_beverages	El zumo de uva está en el vaso.	El jugo de uva está en el vaso.
noun	agua con gas	agua con gas	agua con gas	el	el	feminine	singular_default	not_applicable	not_applicable	Water with bubbles	beverage_water_type_noun	ordinary_reuse_part006_beverages	El agua con gas está fría.	El agua con gas está fría.
noun	agua de coco	agua de coco	agua de coco	el	el	feminine	singular_default	not_applicable	not_applicable	A drink from a coconut	beverage_water_type_noun	ordinary_reuse_part006_beverages	El agua de coco está en la botella.	El agua de coco está en la botella.
noun	agua mineral	agua mineral	agua mineral	el	el	feminine	singular_default	not_applicable	not_applicable	Bottled water with minerals	beverage_water_type_noun	ordinary_reuse_part006_beverages	El agua mineral está en la mesa.	El agua mineral está en la mesa.
noun	agua sin gas	agua sin gas	agua sin gas	el	el	feminine	singular_default	not_applicable	not_applicable	Water without bubbles	beverage_water_type_noun	ordinary_reuse_part006_beverages	El agua sin gas está en la botella.	El agua sin gas está en la botella.
noun	batido verde	batido verde	licuado verde	el	el	masculine	singular_default	not_applicable	not_applicable	A thick blended drink made with greens or fruit	beverage	ordinary_reuse_part006_beverages	El batido verde está frío.	El licuado verde está frío.
noun	café expreso	café expreso	café espresso	el	el	masculine	singular_default	not_applicable	not_applicable	A small strong coffee drink	beverage	ordinary_reuse_part006_beverages	El café expreso está en la taza pequeña.	El café espresso está en la taza pequeña.
noun	café soluble	café soluble	café instantáneo	el	el	masculine	singular_default	not_applicable	not_applicable	Coffee powder that dissolves in water	beverage	ordinary_reuse_part006_beverages	El café soluble está en el tarro.	El café instantáneo está en el frasco.
noun	carne picada	carne picada	carne molida	la	la	feminine	singular_default	not_applicable	not_applicable	Meat cut into very small pieces	protein_food	ordinary_reuse_part006_protein_dairy	La carne picada está en la sartén.	La carne molida está en la sartén.
noun	latte helado	latte helado	latte helado	el	el	masculine	singular_default	not_applicable	not_applicable	A cold latte with ice	beverage	ordinary_reuse_part006_beverages	El latte helado está en la taza.	El latte helado está en la taza.
noun	matcha latte	matcha latte	latte de matcha	el	el	masculine	singular_default	not_applicable	not_applicable	Matcha mixed with milk	beverage	ordinary_reuse_part006_beverages	El matcha latte está en el vaso.	El latte de matcha está en el vaso.
noun	nata montada	nata montada	crema batida	la	la	feminine	singular_default	not_applicable	not_applicable	Soft whipped cream added on top of a drink	cafe_drink_topping	ordinary_reuse_part006_restaurant	La nata montada está sobre la bebida.	La crema batida está en la bebida.
noun	pedido móvil	pedido móvil	pedido móvil	el	el	masculine	singular_default	not_applicable	not_applicable	A food order placed on a phone	order_flow	ordinary_reuse_part006_fast_food	El pedido móvil está listo.	El pedido móvil está listo.
noun	salsa de ajo	salsa de ajo	salsa de ajo	la	la	feminine	singular_default	not_applicable	not_applicable	A sauce flavored with garlic	sauce_condiment	ordinary_reuse_part006_fast_food	La salsa de ajo está en la taza.	La salsa de ajo está en la taza.
noun	té Earl Grey	té Earl Grey	té Earl Grey	el	el	masculine	singular_default	not_applicable	not_applicable	Black tea flavored with bergamot	beverage	ordinary_reuse_part006_beverages	El té Earl Grey está en la mesa.	El té Earl Grey está sobre la mesa.
noun	té con leche	té con leche	té con leche	el	el	masculine	singular_default	not_applicable	not_applicable	Tea mixed with milk	beverage	ordinary_reuse_part006_beverages	El té con leche está en la bandeja.	El té con leche está en la bandeja.
noun	té con limón	té con limón	té de limón	el	el	masculine	singular_default	not_applicable	not_applicable	Tea with lemon flavor or lemon added	beverage	ordinary_reuse_part006_beverages	El té con limón está en la taza.	El té de limón está en la taza.
noun	té de jazmín	té de jazmín	té de jazmín	el	el	masculine	singular_default	not_applicable	not_applicable	Tea scented with jasmine flowers	beverage	ordinary_reuse_part006_beverages	El té de jazmín está en la taza.	El té de jazmín está en la taza.
noun	zumo con gas	zumo con gas	jugo con gas	el	el	masculine	singular_default	not_applicable	not_applicable	Juice with bubbles	beverage	ordinary_reuse_part006_beverages	El zumo con gas está en la mesa.	El jugo con gas está en la mesa.
noun	zumo de piña	zumo de piña	jugo de piña	el	el	masculine	singular_default	not_applicable	not_applicable	Juice made from pineapples	beverage	ordinary_reuse_part006_beverages	El zumo de piña está en el mostrador.	El jugo de piña está en el mostrador.
noun	café de goteo	café de goteo	café de goteo	el	el	masculine	singular_default	not_applicable	not_applicable	Coffee made by dripping water through grounds	beverage	ordinary_reuse_part006_beverages	El café de goteo está en la jarra.	El café de goteo está en la jarra.
noun	comida rápida	comida rápida	comida rápida	la	la	feminine	singular_default	not_applicable	not_applicable	Food served quickly in a casual restaurant or takeaway place	fast_food_category	ordinary_reuse_part006_fast_food	La comida rápida está en la bandeja.	La comida rápida está en la bandeja.
noun	día laborable	día laborable	día hábil	el	el	masculine	singular_default	not_applicable	not_applicable	A Monday-to-Friday day, not the weekend	time_calendar_word	ordinary_reuse_part006_time_days	La clase es en un día laborable.	La clase es en un día hábil.
noun	fin de semana	fin de semana	fin de semana	el	el	masculine	singular_default	not_applicable	not_applicable	Saturday and Sunday or the non-work part of the week	time_calendar_word	ordinary_reuse_part006_time_days	Descansamos el fin de semana.	Descansamos el fin de semana.
noun	latte de soja	latte de soja	latte de soya	el	el	masculine	singular_default	not_applicable	not_applicable	A latte made with soy milk	beverage	ordinary_reuse_part006_beverages	El latte de soja está en la taza.	El latte de soya está en la taza.
noun	leche de soja	leche de soja	leche de soya	la	la	feminine	singular_default	not_applicable	not_applicable	A soy-based milk-like drink	beverage_plant_milk_noun	ordinary_reuse_part006_beverages	La leche de soja está en el cartón.	La leche de soya está en el cartón.
noun	pedido online	pedido online	pedido en línea	el	el	masculine	singular_default	not_applicable	not_applicable	A food order placed on a website or app	order_flow	ordinary_reuse_part006_fast_food	El pedido online está listo.	El pedido en línea está listo.
noun	salsa de soja	salsa de soja	salsa de soya	la	la	feminine	singular_default	not_applicable	not_applicable	A salty dark sauce made from soybeans	sauce_condiment	ordinary_reuse_part006_fast_food	La salsa de soja está en el plato.	La salsa de soya está en el platito.
noun	salsa picante	salsa picante	salsa picante	la	la	feminine	singular_default	not_applicable	not_applicable	A spicy sauce	sauce_condiment	ordinary_reuse_part006_fast_food	La salsa picante está sobre la mesa.	La salsa picante está sobre la mesa.
noun	salsa tártara	salsa tártara	salsa tártara	la	la	feminine	singular_default	not_applicable	not_applicable	A creamy sauce often served with fried fish	sauce_condiment	ordinary_reuse_part006_fast_food	La salsa tártara está al lado del sándwich de pescado.	La salsa tártara está junto al sándwich de pescado.
noun	tamaño grande	tamaño grande	tamaño grande	el	el	masculine	singular_default	not_applicable	not_applicable	The large drink size	cafe_size_option	ordinary_reuse_part006_restaurant	El tamaño grande está en el menú.	El tamaño grande está en el menú.
noun	zona de mesas	zona de mesas	área de mesas	la	el	feminine	singular_default	not_applicable	not_applicable	A place where customers can sit and eat	service_place	ordinary_reuse_part006_fast_food	La zona de mesas está limpia.	El área de mesas está limpia.
noun	agua de pepino	agua de pepino	agua de pepino	el	el	feminine	singular_default	not_applicable	not_applicable	Water flavored with cucumber	beverage	ordinary_reuse_part006_beverages	El agua de pepino está en la mesa.	El agua de pepino está en la mesa.
noun	agua del grifo	agua del grifo	agua de la llave	el	el	feminine	singular_default	not_applicable	not_applicable	Water from a tap	beverage_water_type_noun	ordinary_reuse_part006_beverages	El agua del grifo está en la taza.	El agua de la llave está en la taza.
noun	bolsa de papel	bolsa de papel	bolsa de papel	la	la	feminine	singular_default	not_applicable	not_applicable	A paper bag used for food or takeaway items	takeaway_packaging	ordinary_reuse_part006_fast_food	La bolsa de papel está en el mostrador.	La bolsa de papel está en el mostrador.
noun	café americano	café americano	café americano	el	el	masculine	singular_default	not_applicable	not_applicable	Espresso with hot water	beverage	ordinary_reuse_part006_beverages	El café americano está en la mesa.	El café americano está en la mesa.
noun	café con leche	café con leche	café con leche	el	el	masculine	singular_default	not_applicable	not_applicable	Coffee served with milk	beverage	ordinary_reuse_part006_beverages	El café con leche está tibio.	El café con leche está tibio.
noun	café de filtro	café de filtro	café filtrado	el	el	masculine	singular_default	not_applicable	not_applicable	Coffee made with a filter	beverage	ordinary_reuse_part006_beverages	El café de filtro está en la cafetera.	El café filtrado está en la cafetera.
noun	caja de comida	caja de comida	caja para llevar	la	la	feminine	singular_default	not_applicable	not_applicable	A box used to carry takeaway food	takeaway_packaging	ordinary_reuse_part006_fast_food	La caja de comida está en la bandeja.	La caja para llevar está en la bandeja.
noun	carne de cerdo	carne de cerdo	carne de cerdo	la	la	feminine	singular_default	not_applicable	not_applicable	Meat from a pig	protein_food	ordinary_reuse_part006_protein_dairy	La carne de cerdo está junto al arroz.	La carne de cerdo está junto al arroz.
noun	cono de helado	cono de helado	cono de helado	el	el	masculine	singular_default	not_applicable	not_applicable	Ice cream served in a cone	fast_food_dessert	ordinary_reuse_part006_fast_food	El cono de helado está en el mostrador.	El cono de helado está en el mostrador.
noun	leche caliente	leche caliente	leche caliente	la	la	feminine	singular_default	not_applicable	not_applicable	Milk served hot	beverage	ordinary_reuse_part006_beverages	La leche caliente está en la taza.	La leche caliente está en la taza.
noun	leche de avena	leche de avena	leche de avena	la	la	feminine	singular_default	not_applicable	not_applicable	An oat-based milk-like drink	beverage_plant_milk_noun	ordinary_reuse_part006_beverages	La leche de avena está en el cartón.	La leche de avena está en el cartón.
noun	número de mesa	número de mesa	número de mesa	el	el	masculine	singular_default	not_applicable	not_applicable	A number used to identify a restaurant table	order_identifier	ordinary_reuse_part006_fast_food	El número de mesa está en la tarjeta.	El número de mesa está en la tarjeta.
noun	patatas fritas	patatas fritas	papas fritas	las	las	feminine	plural_default	not_applicable	not_applicable	Thin pieces of potato fried in oil	fast_food_side	ordinary_reuse_part006_fast_food	Las patatas fritas están en la caja.	Las papas fritas están en la caja.
noun	salsa barbacoa	salsa barbacoa	salsa BBQ	la	la	feminine	singular_default	not_applicable	not_applicable	A smoky sweet sauce often used with grilled or fast food	sauce_condiment	ordinary_reuse_part006_fast_food	La salsa barbacoa está en la taza.	La salsa BBQ está en la taza.
noun	salsa de carne	salsa de carne	salsa de carne	la	la	feminine	singular_default	not_applicable	not_applicable	A savory sauce made from meat juices or stock	sauce_condiment	ordinary_reuse_part006_fast_food	La salsa de carne está en la taza.	La salsa de carne está en la taza.
noun	salsa de chile	salsa de chile	salsa de chile	la	la	feminine	singular_default	not_applicable	not_applicable	A sauce made with chili peppers	sauce_condiment	ordinary_reuse_part006_fast_food	La salsa de chile está en el cuenco.	La salsa de chile está en el tazón.
noun	salsa de queso	salsa de queso	salsa de queso	la	la	feminine	singular_default	not_applicable	not_applicable	A sauce made with cheese	sauce_condiment	ordinary_reuse_part006_fast_food	La salsa de queso está sobre las patatas fritas.	La salsa de queso está sobre las papas fritas.
noun	salsa teriyaki	salsa teriyaki	salsa teriyaki	la	la	feminine	singular_default	not_applicable	not_applicable	A sweet Japanese-style sauce	sauce_condiment	ordinary_reuse_part006_fast_food	La salsa teriyaki está sobre el pollo.	La salsa teriyaki está sobre el pollo.
noun	sobre de salsa	sobre de salsa	sobrecito de salsa	el	el	masculine	singular_default	not_applicable	not_applicable	A small packet that contains sauce	food_packaging_extra	ordinary_reuse_part006_fast_food	El sobre de salsa está en la bolsa.	El sobrecito de salsa está en la bolsa.
noun	tamaño mediano	tamaño mediano	tamaño mediano	el	el	masculine	singular_default	not_applicable	not_applicable	The medium drink size	cafe_size_option	ordinary_reuse_part006_restaurant	El tamaño mediano está en el cartel.	El tamaño mediano está en el letrero.
noun	tamaño pequeño	tamaño pequeño	tamaño pequeño	el	el	masculine	singular_default	not_applicable	not_applicable	The small drink size	cafe_size_option	ordinary_reuse_part006_restaurant	El tamaño pequeño está en el tablero.	El tamaño pequeño está en el tablero.
noun	tiras de pollo	tiras de pollo	tiras de pollo	las	las	feminine	plural_default	not_applicable	not_applicable	Long pieces of breaded or fried chicken	fast_food_side	ordinary_reuse_part006_fast_food	Las tiras de pollo están en el plato.	Las tiras de pollo están en el plato.
noun	zona de espera	zona de espera	sala de espera	la	la	feminine	singular_default	not_applicable	not_applicable	A place where customers wait for orders	service_place	ordinary_reuse_part006_fast_food	La zona de espera está cerca del mostrador.	La sala de espera está cerca del mostrador.
noun	zumo de tomate	zumo de tomate	jugo de tomate	el	el	masculine	singular_default	not_applicable	not_applicable	Juice made from tomatoes	beverage	ordinary_reuse_part006_beverages	El zumo de tomate está en la taza.	El jugo de tomate está en la taza.
noun	agua saborizada	agua saborizada	agua saborizada	el	el	feminine	singular_default	not_applicable	not_applicable	Water with added flavor	beverage	ordinary_reuse_part006_beverages	El agua saborizada está en la botella.	El agua saborizada está en la botella.
noun	alitas de pollo	alitas de pollo	alitas de pollo	las	las	feminine	plural_default	not_applicable	not_applicable	Chicken wing pieces served as food	fast_food_side	ordinary_reuse_part006_fast_food	Las alitas de pollo están en el plato.	Las alitas de pollo están en el plato.
noun	aros de cebolla	aros de cebolla	aros de cebolla	los	los	masculine	plural_default	not_applicable	not_applicable	Ring-shaped pieces of onion fried in batter	fast_food_side	ordinary_reuse_part006_fast_food	Los aros de cebolla están en la cesta.	Los aros de cebolla están en la canasta.
noun	batido de fresa	batido de fresa	licuado de fresa	el	el	masculine	singular_default	not_applicable	not_applicable	A thick blended drink made with strawberry	beverage	ordinary_reuse_part006_beverages	El batido de fresa está en el vaso.	El licuado de fresa está en el vaso.
noun	batido de mango	batido de mango	licuado de mango	el	el	masculine	singular_default	not_applicable	not_applicable	A thick blended drink made with mango	beverage	ordinary_reuse_part006_beverages	El batido de mango está en el vaso.	El licuado de mango está en el vaso.
noun	bebida caliente	bebida caliente	bebida caliente	la	la	feminine	singular_default	not_applicable	not_applicable	A drink served hot	beverage_temperature_category_noun	ordinary_reuse_part006_beverages	La bebida caliente está en la taza.	La bebida caliente está en la taza.
noun	bolsa de comida	bolsa de comida	bolsa para llevar	la	la	feminine	singular_default	not_applicable	not_applicable	A bag used to carry takeaway food	takeaway_packaging	ordinary_reuse_part006_fast_food	La bolsa de comida está en el mostrador.	La bolsa para llevar está en el mostrador.
noun	café de vertido	café de vertido	café pour-over	el	el	masculine	singular_default	not_applicable	not_applicable	Coffee made by pouring water over grounds	beverage	ordinary_reuse_part006_beverages	El café de vertido está en la barra.	El café pour-over está en la barra.
noun	cerveza de raíz	cerveza de raíz	cerveza de raíz	la	la	feminine	singular_default	not_applicable	not_applicable	A sweet non-alcoholic fizzy drink	beverage	ordinary_reuse_part006_beverages	La cerveza de raíz está en la botella.	La cerveza de raíz está en la botella.
noun	espuma de leche	espuma de leche	espuma de leche	la	la	feminine	singular_default	not_applicable	not_applicable	Foamed milk on a drink	cafe_drink_topping	ordinary_reuse_part006_restaurant	La espuma de leche está sobre el café con leche.	La espuma de leche está en el latte.
noun	hielo adicional	hielo adicional	hielo adicional	el	el	masculine	singular_default	not_applicable	not_applicable	More ice than usual in a drink	cafe_drink_option	ordinary_reuse_part006_restaurant	El hielo adicional está en el vaso.	El hielo adicional está en el vaso.
noun	latte macchiato	latte macchiato	latte macchiato	el	el	masculine	singular_default	not_applicable	not_applicable	A layered coffee drink with milk and espresso	beverage	ordinary_reuse_part006_beverages	El latte macchiato está en el vaso alto.	El latte macchiato está en el vaso alto.
noun	plato principal	plato principal	plato fuerte	el	el	masculine	singular_default	not_applicable	not_applicable	The main part of a meal	meal_course_noun	ordinary_reuse_part006_meals_taste	El plato principal está en el plato.	El plato fuerte está en el plato.
noun	rodaja de limón	rodaja de limón	rodaja de limón	la	la	feminine	singular_default	not_applicable	not_applicable	A slice of lemon added to a drink	cafe_drink_garnish	ordinary_reuse_part006_restaurant	La rodaja de limón está en el vaso.	La rodaja de limón está en el vaso.
noun	salsa agridulce	salsa agridulce	salsa agridulce	la	la	feminine	singular_default	not_applicable	not_applicable	A sauce that tastes both sweet and sour	sauce_condiment	ordinary_reuse_part006_fast_food	La salsa agridulce está en la taza.	La salsa agridulce está en la taza.
noun	té descafeinado	té descafeinado	té descafeinado	el	el	masculine	singular_default	not_applicable	not_applicable	Tea with little or no caffeine	beverage	ordinary_reuse_part006_beverages	El té descafeinado está en la taza.	El té descafeinado está en la taza.
noun	zumo de granada	zumo de granada	jugo de granada	el	el	masculine	singular_default	not_applicable	not_applicable	Juice made from pomegranates	beverage	ordinary_reuse_part006_beverages	El zumo de granada está en la mesa.	El jugo de granada está en la mesa.
noun	zumo de manzana	zumo de manzana	jugo de manzana	el	el	masculine	singular_default	not_applicable	not_applicable	Juice made from apples	beverage_juice_type_noun	ordinary_reuse_part006_beverages	El zumo de manzana está en la mesa.	El jugo de manzana está en la mesa.
noun	zumo de naranja	zumo de naranja	jugo de naranja	el	el	masculine	singular_default	not_applicable	not_applicable	Juice made from oranges	beverage_juice_type_noun	ordinary_reuse_part006_beverages	El zumo de naranja está en el vaso.	El jugo de naranja está en el vaso.
noun	americano helado	americano helado	americano helado	el	el	masculine	singular_default	not_applicable	not_applicable	A cold americano with ice	beverage	ordinary_reuse_part006_beverages	El americano helado está en la bandeja.	El americano helado está en la bandeja.
noun	batido de frutas	batido de frutas	batido de frutas	el	el	masculine	singular_default	not_applicable	not_applicable	A cold blended fruit drink	beverage	ordinary_reuse_part006_beverages	El batido de frutas está en el vaso.	El batido de frutas está en el vaso.
noun	bebida deportiva	bebida deportiva	bebida deportiva	la	la	feminine	singular_default	not_applicable	not_applicable	A drink for exercise or sport	beverage_functional_drink_noun	ordinary_reuse_part006_beverages	La bebida deportiva está en la botella.	La bebida deportiva está en la botella.
noun	fingers de queso	fingers de queso	deditos de queso	los	los	masculine	plural_default	not_applicable	not_applicable	Fried sticks of mozzarella cheese	fast_food_side	ordinary_reuse_part006_fast_food	Los fingers de queso están en el plato.	Los deditos de queso están en el plato.
