part_of_speech	source_lemma	display_ES	display_ES_419	article_ES	article_ES_419	gender	number_policy	verb_infinitive	verb_group	meaning_note	semantic_scene	topic_domain	example_ES	example_ES_419
noun	municipio	municipio	municipio	el	el	masculine	singular_default	not_applicable	not_applicable	municipality	local area	places_part005	El municipio tiene una oficina.	El municipio tiene una oficina.
noun	aldea	aldea	aldea	la	la	feminine	singular_default	not_applicable	not_applicable	village	small place	places_part005	La aldea está cerca del río.	La aldea está cerca del río.
noun	capital	capital	capital	la	la	feminine	singular_default	not_applicable	not_applicable	capital city	city type	places_part005	La capital tiene mucho tráfico.	La capital tiene mucho tráfico.
noun	fuente	fuente	fuente	la	la	feminine	singular_default	not_applicable	not_applicable	fountain	city object	places_part005	La fuente está en la plaza.	La fuente está en la plaza.
noun	oído	oído	oído	el	el	masculine	singular_default	not_applicable	not_applicable	ear or hearing	body part	body_health_part005	Me duele el oído.	Me duele el oído.
noun	cabello	cabello	cabello	el	el	masculine	singular_default	not_applicable	not_applicable	hair	body hair	body_health_part005	El cabello está mojado.	El cabello está mojado.
noun	muela	muela	muela	la	la	feminine	singular_default	not_applicable	not_applicable	molar tooth	body part	body_health_part005	La muela duele mucho.	La muela duele mucho.
noun	farmacéutico	farmacéutico	farmacéutico	el	el	masculine	singular_default	not_applicable	not_applicable	male pharmacist	pharmacy worker	people_health_part005	El farmacéutico busca la medicina.	El farmacéutico busca la medicina.
noun	farmacéutica	farmacéutica	farmacéutica	la	la	feminine	singular_default	not_applicable	not_applicable	female pharmacist	pharmacy worker	people_health_part005	La farmacéutica lee la receta.	La farmacéutica lee la receta.
noun	alegría	alegría	alegría	la	la	feminine	singular_default	not_applicable	not_applicable	joy	feeling	abstract_part005	La alegría se nota en su cara.	La alegría se nota en su cara.
noun	tristeza	tristeza	tristeza	la	la	feminine	singular_default	not_applicable	not_applicable	sadness	feeling	abstract_part005	La tristeza pasa con el tiempo.	La tristeza pasa con el tiempo.
noun	miedo	miedo	miedo	el	el	masculine	singular_default	not_applicable	not_applicable	fear	feeling	abstract_part005	Tengo miedo de la tormenta.	Tengo miedo de la tormenta.
noun	suerte	suerte	suerte	la	la	feminine	singular_default	not_applicable	not_applicable	luck	general idea	abstract_part005	Tengo suerte hoy.	Tengo suerte hoy.
noun	sorpresa	sorpresa	sorpresa	la	la	feminine	singular_default	not_applicable	not_applicable	surprise	unexpected event	abstract_part005	La sorpresa está en la caja.	La sorpresa está en la caja.
noun	problema	problema	problema	el	el	masculine	singular_default	not_applicable	not_applicable	problem	simple issue	abstract_part005	El problema tiene solución.	El problema tiene solución.
noun	solución	solución	solución	la	la	feminine	singular_default	not_applicable	not_applicable	solution	answer to problem	abstract_part005	La solución es fácil.	La solución es fácil.
noun	vida	vida	vida	la	la	feminine	singular_default	not_applicable	not_applicable	life	general life	abstract_part005	La vida en la ciudad es cara.	La vida en la ciudad es cara.
noun	muerte	muerte	muerte	la	la	feminine	singular_default	not_applicable	not_applicable	death	end of life	abstract_part005	La muerte del animal fue triste.	La muerte del animal fue triste.
noun	nacimiento	nacimiento	nacimiento	el	el	masculine	singular_default	not_applicable	not_applicable	birth	birth event	abstract_part005	El nacimiento fue en junio.	El nacimiento fue en junio.
noun	amor	amor	amor	el	el	masculine	singular_default	not_applicable	not_applicable	love	feeling	abstract_part005	El amor por la familia es fuerte.	El amor por la familia es fuerte.
noun	amistad	amistad	amistad	la	la	feminine	singular_default	not_applicable	not_applicable	friendship	relationship	abstract_part005	La amistad dura muchos años.	La amistad dura muchos años.
noun	verdad	verdad	verdad	la	la	feminine	singular_default	not_applicable	not_applicable	truth	true statement	abstract_part005	La verdad es importante.	La verdad es importante.
noun	mentira	mentira	mentira	la	la	feminine	singular_default	not_applicable	not_applicable	lie	false statement	abstract_part005	La mentira causa problemas.	La mentira causa problemas.
noun	razón	razón	razón	la	la	feminine	singular_default	not_applicable	not_applicable	reason	cause	abstract_part005	La razón es clara.	La razón es clara.
noun	lugar	lugar	lugar	el	el	masculine	singular_default	not_applicable	not_applicable	place	general place	abstract_part005	El lugar está cerca.	El lugar está cerca.
noun	cosa	cosa	cosa	la	la	feminine	singular_default	not_applicable	not_applicable	thing	general object	abstract_part005	La cosa está sobre la mesa.	La cosa está sobre la mesa.
noun	forma	forma	forma	la	la	feminine	singular_default	not_applicable	not_applicable	shape or way	object shape	abstract_part005	La forma es redonda.	La forma es redonda.
noun	modo	modo	modo	el	el	masculine	singular_default	not_applicable	not_applicable	way or mode	way of doing	abstract_part005	El modo es sencillo.	El modo es sencillo.
noun	manera	manera	manera	la	la	feminine	singular_default	not_applicable	not_applicable	way or manner	way of doing	abstract_part005	La manera es práctica.	La manera es práctica.
noun	tipo	tipo	tipo	el	el	masculine	singular_default	not_applicable	not_applicable	type or kind	category	abstract_part005	El tipo de comida es nuevo.	El tipo de comida es nuevo.
noun	grupo	grupo	grupo	el	el	masculine	singular_default	not_applicable	not_applicable	group	people group	abstract_part005	El grupo entra al museo.	El grupo entra al museo.
noun	parte	parte	parte	la	la	feminine	singular_default	not_applicable	not_applicable	part	one part	abstract_part005	La parte final es corta.	La parte final es corta.
noun	resto	resto	resto	el	el	masculine	singular_default	not_applicable	not_applicable	rest or remainder	remaining part	abstract_part005	El resto queda en la caja.	El resto queda en la caja.
noun	fin	fin	fin	el	el	masculine	singular_default	not_applicable	not_applicable	end	final point	abstract_part005	El fin del curso está cerca.	El fin del curso está cerca.
verb	rechazar	rechazar	rechazar	not_applicable	not_applicable	not_applicable	not_applicable	rechazar	-ar	to reject	rejecting an offer	actions_part005	Rechazo la oferta cara.	Rechazo la oferta cara.
verb	permitir	permitir	permitir	not_applicable	not_applicable	not_applicable	not_applicable	permitir	-ir	to allow	allowing entry	actions_part005	Permito la entrada.	Permito la entrada.
verb	prohibir	prohibir	prohibir	not_applicable	not_applicable	not_applicable	not_applicable	prohibir	-ir	to forbid	forbidding action	actions_part005	Prohíbo fumar aquí.	Prohíbo fumar aquí.
verb	destruir	destruir	destruir	not_applicable	not_applicable	not_applicable	not_applicable	destruir	irregular	to destroy	breaking badly	actions_part005	El fuego destruye la mesa.	El fuego destruye la mesa.
verb	reparar	reparar	reparar	not_applicable	not_applicable	not_applicable	not_applicable	reparar	-ar	to repair	fixing an object	actions_part005	Reparo la bicicleta.	Reparo la bicicleta.
verb	vaciar	vaciar	vaciar	not_applicable	not_applicable	not_applicable	not_applicable	vaciar	-ar	to empty	emptying a bag	actions_part005	Vacío la bolsa.	Vacío la bolsa.
verb	manejar	manejar	manejar	not_applicable	not_applicable	not_applicable	not_applicable	manejar	-ar	to drive or handle	driving a car	actions_part005	Manejo el coche despacio.	Manejo el auto despacio.
verb	encantar	encantar	encantar	not_applicable	not_applicable	not_applicable	not_applicable	encantar	-ar	to love or delight	liking something	actions_part005	Me encanta la música.	Me encanta la música.
verb	prometer	prometer	prometer	not_applicable	not_applicable	not_applicable	not_applicable	prometer	-er	to promise	making a promise	actions_part005	Prometo llegar temprano.	Prometo llegar temprano.
verb	ofrecer	ofrecer	ofrecer	not_applicable	not_applicable	not_applicable	not_applicable	ofrecer	irregular	to offer	offering help	actions_part005	Ofrezco ayuda a mi vecina.	Ofrezco ayuda a mi vecina.
verb	celebrar	celebrar	celebrar	not_applicable	not_applicable	not_applicable	not_applicable	celebrar	-ar	to celebrate	party event	actions_part005	Celebro mi cumpleaños.	Celebro mi cumpleaños.
verb	felicitar	felicitar	felicitar	not_applicable	not_applicable	not_applicable	not_applicable	felicitar	-ar	to congratulate	congratulating someone	actions_part005	Felicito a mi hermana.	Felicito a mi hermana.
verb	marcharse	marcharse	marcharse	not_applicable	not_applicable	not_applicable	not_applicable	marcharse	-ar	to leave	leaving a place	actions_part005	Me marcho después de cenar.	Me marcho después de cenar.
verb	subrayar	subrayar	subrayar	not_applicable	not_applicable	not_applicable	not_applicable	subrayar	-ar	to underline	marking text	actions_part005	Subrayo la palabra nueva.	Subrayo la palabra nueva.
verb	borrar	borrar	borrar	not_applicable	not_applicable	not_applicable	not_applicable	borrar	-ar	to erase	erasing a word	actions_part005	Borro la palabra de la pizarra.	Borro la palabra de la pizarra.
verb	mandar	mandar	mandar	not_applicable	not_applicable	not_applicable	not_applicable	mandar	-ar	to send	sending a message	actions_part005	Mando un mensaje corto.	Mando un mensaje corto.
verb	salvar	salvar	salvar	not_applicable	not_applicable	not_applicable	not_applicable	salvar	-ar	to save	saving someone or something	actions_part005	Salvo el archivo antes de cerrar.	Salvo el archivo antes de cerrar.
verb	aparecer	aparecer	aparecer	not_applicable	not_applicable	not_applicable	not_applicable	aparecer	irregular	to appear	appearing on screen	actions_part005	La imagen aparece en la pantalla.	La imagen aparece en la pantalla.
verb	desaparecer	desaparecer	desaparecer	not_applicable	not_applicable	not_applicable	not_applicable	desaparecer	irregular	to disappear	going out of sight	actions_part005	La llave desaparece de la mesa.	La llave desaparece de la mesa.
verb	sonar	sonar	sonar	not_applicable	not_applicable	not_applicable	not_applicable	sonar	irregular	to sound or ring	ringing phone	actions_part005	El teléfono suena fuerte.	El teléfono suena fuerte.
verb	encajar	encajar	encajar	not_applicable	not_applicable	not_applicable	not_applicable	encajar	-ar	to fit	fitting an object	actions_part005	La pieza encaja bien.	La pieza encaja bien.
verb	proteger	proteger	proteger	not_applicable	not_applicable	not_applicable	not_applicable	proteger	irregular	to protect	protecting someone	actions_part005	El casco protege la cabeza.	El casco protege la cabeza.
verb	quemar	quemar	quemar	not_applicable	not_applicable	not_applicable	not_applicable	quemar	-ar	to burn	burning food	actions_part005	Quemo el pan sin querer.	Quemo el pan sin querer.
adjective	caluroso	caluroso	caluroso	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	hot weather	hot day	weather_adjectives	El día es caluroso.	El día es caluroso.
adjective	templado	templado	templado	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	mild	mild weather	weather_adjectives	El clima es templado.	El clima es templado.
adjective	soleado	soleado	soleado	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	sunny	sunny day	weather_adjectives	El día está soleado.	El día está soleado.
adjective	nublado	nublado	nublado	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	cloudy	cloudy sky	weather_adjectives	El cielo está nublado.	El cielo está nublado.
adjective	lluvioso	lluvioso	lluvioso	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	rainy	rainy day	weather_adjectives	El día está lluvioso.	El día está lluvioso.
adjective	nevado	nevado	nevado	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	snowy	snowy mountain	weather_adjectives	La montaña está nevada.	La montaña está nevada.
adjective	ordenado	ordenado	ordenado	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	tidy	tidy room	adjectives_part005	El dormitorio está ordenado.	El dormitorio está ordenado.
adjective	desordenado	desordenado	desordenado	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	messy	messy room	adjectives_part005	El salón está desordenado.	El salón está desordenado.
adjective	valiente	valiente	valiente	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	brave	brave person	adjectives_part005	La niña es valiente.	La niña es valiente.
adjective	tímido	tímido	tímido	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	shy	shy person	adjectives_part005	El alumno es tímido.	El alumno es tímido.
adjective	generoso	generoso	generoso	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	generous	generous person	adjectives_part005	Mi vecino es generoso.	Mi vecino es generoso.
adjective	paciente	paciente	paciente	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	patient	patient person	adjectives_part005	La maestra es paciente.	La maestra es paciente.
adjective	activo	activo	activo	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	active	active person	adjectives_part005	El abuelo es activo.	El abuelo es activo.
adjective	pasivo	pasivo	pasivo	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	passive	passive behavior	adjectives_part005	El alumno parece pasivo.	El alumno parece pasivo.
adjective	curioso	curioso	curioso	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	curious	curious child	adjectives_part005	El niño es curioso.	El niño es curioso.
adjective	creativo	creativo	creativo	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	creative	creative work	adjectives_part005	La artista es creativa.	La artista es creativa.
adjective	responsable	responsable	responsable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	responsible	responsible worker	adjectives_part005	El empleado es responsable.	El empleado es responsable.
adjective	puntiagudo	puntiagudo	puntiagudo	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	pointed	pointed object	adjectives_part005	El lápiz está puntiagudo.	El lápiz está puntiagudo.
adjective	redondo	redondo	redondo	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	round	round shape	adjectives_part005	La mesa es redonda.	La mesa es redonda.
adjective	cuadrado	cuadrado	cuadrado	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	square	square shape	adjectives_part005	El papel es cuadrado.	El papel es cuadrado.
adjective	rectangular	rectangular	rectangular	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	rectangular	rectangular object	adjectives_part005	La caja es rectangular.	La caja es rectangular.
adjective	transparente	transparente	transparente	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	transparent	transparent glass	adjectives_part005	El vaso es transparente.	El vaso es transparente.
adjective	claro	claro	claro	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	not_applicable	clear or light	clear water	adjectives_part005	El agua está clara.	El agua está clara.
noun	oficio	oficio	oficio	el	el	masculine	singular_default	not_applicable	not_applicable	trade or occupation	work type	work_admin_part005	El oficio requiere práctica.	El oficio requiere práctica.
noun	profesión	profesión	profesión	la	la	feminine	singular_default	not_applicable	not_applicable	profession	work type	work_admin_part005	La profesión de mi hermana es médica.	La profesión de mi hermana es médica.
noun	salario	salario	salario	el	el	masculine	singular_default	not_applicable	not_applicable	salary	work payment	work_admin_part005	El salario llega cada mes.	El salario llega cada mes.
noun	sueldo	sueldo	sueldo	el	el	masculine	singular_default	not_applicable	not_applicable	wage or salary	work payment	work_admin_part005	El sueldo paga el alquiler.	El sueldo paga el alquiler.
noun	alquiler	alquiler	alquiler	el	el	masculine	singular_default	not_applicable	not_applicable	rent	home payment	home_admin_part005	El alquiler es caro.	El alquiler es caro.
noun	proyecto	proyecto	proyecto	el	el	masculine	singular_default	not_applicable	not_applicable	project	work plan	work_admin_part005	El proyecto empieza hoy.	El proyecto empieza hoy.
noun	plan	plan	plan	el	el	masculine	singular_default	not_applicable	not_applicable	plan	planned action	work_admin_part005	El plan cambia mañana.	El plan cambia mañana.
noun	equipo	equipo	equipo	el	el	masculine	singular_default	not_applicable	not_applicable	team or equipment	work team	work_admin_part005	El equipo trabaja junto.	El equipo trabaja junto.
noun	herramienta	herramienta	herramienta	la	la	feminine	singular_default	not_applicable	not_applicable	tool	work object	work_admin_part005	La herramienta está limpia.	La herramienta está limpia.
noun	máquina	máquina	máquina	la	la	feminine	singular_default	not_applicable	not_applicable	machine	work object	work_admin_part005	La máquina hace ruido.	La máquina hace ruido.
noun	horario	horario	horario	el	el	masculine	singular_default	not_applicable	not_applicable	schedule	time plan	work_admin_part005	El horario está en la pared.	El horario está en la pared.
noun	recepción	recepción	recepción	la	la	feminine	singular_default	not_applicable	not_applicable	reception	hotel desk	places_admin_part005	La recepción está abierta.	La recepción está abierta.
noun	llavín	llavín	llavín	el	el	masculine	singular_default	not_applicable	not_applicable	small key	small key object	home_objects_part005	El llavín abre la puerta.	El llavín abre la puerta.
noun	candado	candado	candado	el	el	masculine	singular_default	not_applicable	not_applicable	padlock	lock object	home_objects_part005	El candado está cerrado.	El candado está cerrado.
noun	cerradura	cerradura	cerradura	la	la	feminine	singular_default	not_applicable	not_applicable	lock	door part	home_objects_part005	La cerradura no funciona.	La cerradura no funciona.
noun	tubo	tubo	tubo	el	el	masculine	singular_default	not_applicable	not_applicable	tube or pipe	house part	home_objects_part005	El tubo tiene agua.	El tubo tiene agua.
noun	cableado	cableado	cableado	el	el	masculine	singular_default	not_applicable	not_applicable	wiring	electric part	home_objects_part005	El cableado está detrás de la pared.	El cableado está detrás de la pared.
noun	gamba	gamba	gamba	la	la	feminine	singular_default	not_applicable	not_applicable	shrimp	seafood	food_drink_shopping	La gamba está en el plato.	La gamba está en el plato.
noun	camarón	camarón	camarón	el	el	masculine	singular_default	not_applicable	not_applicable	shrimp	seafood	food_drink_shopping	El camarón está cocido.	El camarón está cocido.
noun	mejillón	mejillón	mejillón	el	el	masculine	singular_default	not_applicable	not_applicable	mussel	seafood	food_drink_shopping	El mejillón está en la olla.	El mejillón está en la olla.
noun	gazpacho	gazpacho	gazpacho	el	el	masculine	singular_default	not_applicable	not_applicable	gazpacho	cold soup	food_drink_shopping	El gazpacho está frío.	El gazpacho está frío.
noun	filete	filete	filete	el	el	masculine	singular_default	not_applicable	not_applicable	steak or fillet	meat food	food_drink_shopping	El filete está en el plato.	El filete está en el plato.
noun	costilla	costilla	costilla	la	la	feminine	singular_default	not_applicable	not_applicable	rib	meat food	food_drink_shopping	La costilla está caliente.	La costilla está caliente.
noun	chorizo	chorizo	chorizo	el	el	masculine	singular_default	not_applicable	not_applicable	chorizo	meat food	food_drink_shopping	El chorizo tiene sabor fuerte.	El chorizo tiene sabor fuerte.
noun	tocino	tocino	tocino	el	el	masculine	singular_default	not_applicable	not_applicable	bacon	meat food	food_drink_shopping	El tocino está crujiente.	El tocino está crujiente.
noun	zapatería	zapatería	zapatería	la	la	feminine	singular_default	not_applicable	not_applicable	shoe shop	shop	shops_services_part005	La zapatería vende botas.	La zapatería vende botas.
noun	librería	librería	librería	la	la	feminine	singular_default	not_applicable	not_applicable	bookshop	shop	shops_services_part005	La librería tiene diccionarios.	La librería tiene diccionarios.
noun	papelería	papelería	papelería	la	la	feminine	singular_default	not_applicable	not_applicable	stationery shop	shop	shops_services_part005	La papelería vende cuadernos.	La papelería vende cuadernos.
noun	embajada	embajada	embajada	la	la	feminine	singular_default	not_applicable	not_applicable	embassy	official place	shops_services_part005	La embajada está en la capital.	La embajada está en la capital.
noun	consulado	consulado	consulado	el	el	masculine	singular_default	not_applicable	not_applicable	consulate	official place	shops_services_part005	El consulado ayuda a los turistas.	El consulado ayuda a los turistas.
noun	escáner	escáner	escáner	el	el	masculine	singular_default	not_applicable	not_applicable	scanner	office machine	study_admin_tech_part005	El escáner copia el documento.	El escáner copia el documento.
noun	portátil	portátil	portátil	el	el	masculine	singular_default	not_applicable	not_applicable	laptop	computer	study_admin_tech_part005	El portátil está en la mochila.	El portátil está en la mochila.
noun	disco	disco	disco	el	el	masculine	singular_default	not_applicable	not_applicable	disk	digital storage	study_admin_tech_part005	El disco guarda fotos.	El disco guarda fotos.
noun	clave	clave	clave	la	la	feminine	singular_default	not_applicable	not_applicable	key or password	access word	study_admin_tech_part005	La clave es secreta.	La clave es secreta.
noun	usuario	usuario	usuario	el	el	masculine	singular_default	not_applicable	not_applicable	male user	account person	study_admin_tech_part005	El usuario abre la aplicación.	El usuario abre la aplicación.
noun	usuaria	usuaria	usuaria	la	la	feminine	singular_default	not_applicable	not_applicable	female user	account person	study_admin_tech_part005	La usuaria cambia la clave.	La usuaria cambia la clave.
noun	selva	selva	selva	la	la	feminine	singular_default	not_applicable	not_applicable	jungle	natural place	nature_part005	La selva tiene muchos árboles.	La selva tiene muchos árboles.
noun	volcán	volcán	volcán	el	el	masculine	singular_default	not_applicable	not_applicable	volcano	natural place	nature_part005	El volcán está lejos.	El volcán está lejos.
noun	cascada	cascada	cascada	la	la	feminine	singular_default	not_applicable	not_applicable	waterfall	natural place	nature_part005	La cascada suena fuerte.	La cascada suena fuerte.
noun	cerdo	cerdo	cerdo	el	el	masculine	singular_default	not_applicable	not_applicable	pig	farm animal	animals_part005	El cerdo come mucho.	El cerdo come mucho.
noun	toro	toro	toro	el	el	masculine	singular_default	not_applicable	not_applicable	bull	farm animal	animals_part005	El toro está en el campo.	El toro está en el campo.
noun	cabra	cabra	cabra	la	la	feminine	singular_default	not_applicable	not_applicable	goat	farm animal	animals_part005	La cabra sube la montaña.	La cabra sube la montaña.
noun	burro	burro	burro	el	el	masculine	singular_default	not_applicable	not_applicable	donkey	farm animal	animals_part005	El burro lleva una carga.	El burro lleva una carga.
noun	zorro	zorro	zorro	el	el	masculine	singular_default	not_applicable	not_applicable	fox	wild animal	animals_part005	El zorro cruza el camino.	El zorro cruza el camino.
noun	rana	rana	rana	la	la	feminine	singular_default	not_applicable	not_applicable	frog	small animal	animals_part005	La rana salta al agua.	La rana salta al agua.
noun	ballena	ballena	ballena	la	la	feminine	singular_default	not_applicable	not_applicable	whale	sea animal	animals_part005	La ballena nada en el océano.	La ballena nada en el océano.
noun	delfín	delfín	delfín	el	el	masculine	singular_default	not_applicable	not_applicable	dolphin	sea animal	animals_part005	El delfín salta en el mar.	El delfín salta en el mar.
verb	abrazar	abrazar	abrazar	not_applicable	not_applicable	not_applicable	not_applicable	abrazar	-ar	to hug	friendly action	actions_part005	Abrazo a mi abuela.	Abrazo a mi abuela.
verb	besar	besar	besar	not_applicable	not_applicable	not_applicable	not_applicable	besar	-ar	to kiss	friendly action	actions_part005	Beso a mi hija en la frente.	Beso a mi hija en la frente.
verb	llorar	llorar	llorar	not_applicable	not_applicable	not_applicable	not_applicable	llorar	-ar	to cry	sad action	actions_part005	Lloro cuando estoy triste.	Lloro cuando estoy triste.
verb	gritar	gritar	gritar	not_applicable	not_applicable	not_applicable	not_applicable	gritar	-ar	to shout	loud action	actions_part005	Grito porque hay mucho ruido.	Grito porque hay mucho ruido.
verb	reír	reír	reír	not_applicable	not_applicable	not_applicable	not_applicable	reír	-ir	to laugh	happy action	actions_part005	Río con mis amigos.	Río con mis amigos.
verb	discutir	discutir	discutir	not_applicable	not_applicable	not_applicable	not_applicable	discutir	-ir	to discuss or argue	talking about a problem	actions_part005	Discuto el problema con calma.	Discuto el problema con calma.
verb	conversar	conversar	conversar	not_applicable	not_applicable	not_applicable	not_applicable	conversar	-ar	to converse	friendly talk	actions_part005	Converso con mi vecina.	Converso con mi vecina.
